Similarity,Associated
0.1686,NO
0.1171,NO
0.1078,NO
0.2653,NO
0.1663,NO
0.102,NO
0.1987,NO
0.1548,NO
0.1078,NO
1.0,YES
0.0307,NO
1.0,YES
0.2038,NO
0.2038,NO
0.0592,NO
0.1171,NO
0.1906,NO
0.1548,NO
0.1843,NO
0.1171,NO
0.1663,NO
0.4096,YES
1.0,YES
0.4096,YES
0.4096,YES
0.2254,NO
1.0,YES
0.102,NO
1.0,YES
0.1949,YES
0.1531,NO
0.1088,NO
0.1088,NO
0.1318,NO
0.352,YES
1.0,YES
0.1778,NO
0.1156,NO
0.1778,NO
0.1156,NO
0.1835,NO
0.1835,NO
0.0533,NO
1.0,YES
0.1088,NO
1.0,YES
0.1088,NO
0.2381,YES
0.1088,NO
0.0909,NO
0.1231,NO
0.047,NO
0.0611,NO
0.1318,NO
0.1156,NO
0.1778,NO
0.1731,NO
0.0442,NO
0.141,NO
0.1833,NO
0.2137,NO
0.2137,NO
0.1987,NO
0.1731,NO
0.2137,NO
0.5256,YES
0.1505,NO
0.5256,YES
0.151,NO
0.1484,NO
0.0473,NO
0.1731,NO
0.2137,NO
0.1731,NO
0.1843,NO
0.0412,NO
0.2137,NO
0.5081,YES
1.0,YES
0.5081,YES
0.5081,YES
0.2254,NO
0.5256,YES
0.2137,NO
1.0,YES
1.0,YES
0.1415,NO
0.1268,NO
0.204,NO
0.204,NO
0.1608,YES
1.0,YES
0.204,NO
0.1355,NO
0.1692,NO
0.1355,NO
0.2183,NO
0.2183,NO
0.0634,NO
1.0,YES
0.204,NO
1.0,YES
0.0577,NO
1.0,YES
0.204,NO
0.0521,NO
0.1355,NO
0.0607,NO
0.0484,NO
0.204,NO
0.1355,NO
0.204,NO
0.1267,NO
0.1088,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.1267,NO
1.0,YES
0.1475,NO
0.2134,YES
0.1335,NO
0.2037,NO
0.2037,NO
0.0885,NO
0.1267,NO
1.0,YES
0.1267,NO
0.4156,YES
0.1481,NO
1.0,YES
0.1335,NO
0.1047,NO
0.2298,NO
0.1335,NO
1.0,YES
0.1335,NO
1.0,YES
0.1495,NO
0.0785,NO
0.1377,NO
0.2653,NO
0.1508,NO
0.1986,NO
0.1579,NO
0.0544,NO
0.1428,NO
1.0,YES
0.1412,NO
1.0,YES
0.1813,NO
0.1813,NO
0.0527,NO
0.0221,NO
0.1733,NO
0.1544,NO
0.1701,NO
0.0416,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.1219,NO
0.0846,NO
0.0846,NO
0.1371,YES
1.0,YES
1.0,YES
0.2886,YES
0.1548,NO
0.1132,NO
0.2886,YES
0.2564,NO
0.1092,YES
0.2548,NO
0.1252,NO
0.1303,NO
0.0458,NO
0.0846,NO
1.0,YES
0.1132,NO
0.3316,YES
0.0846,NO
1.0,YES
0.2564,NO
0.2548,NO
0.2564,NO
0.2564,NO
0.2886,YES
0.2548,NO
0.2886,YES
0.1809,NO
0.1809,NO
0.1934,NO
0.2653,NO
0.1508,NO
0.1934,NO
0.1987,NO
0.1809,NO
0.2369,NO
1.0,YES
0.2369,NO
1.0,YES
0.2269,NO
0.2269,NO
0.0659,NO
0.1809,NO
0.1906,NO
0.1809,NO
0.1843,NO
0.1809,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2369,NO
0.1495,NO
0.0797,NO
0.1896,NO
0.2653,NO
0.1879,NO
0.2213,NO
0.1579,NO
0.1197,NO
0.1879,NO
1.0,YES
0.0686,NO
1.0,YES
0.1248,NO
0.1766,NO
0.0598,NO
0.1197,NO
0.1879,NO
0.1197,NO
0.1429,NO
0.0858,NO
0.1879,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1896,NO
1.0,YES
0.2213,NO
0.1495,NO
0.0785,NO
0.1517,NO
0.2653,NO
0.2174,NO
0.1986,NO
0.1579,NO
0.1579,NO
0.2171,NO
1.0,YES
0.2171,NO
1.0,YES
0.2034,NO
0.2034,NO
0.0607,NO
0.0219,NO
0.2174,NO
0.1579,NO
0.2174,NO
0.0433,NO
0.2174,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.2171,NO
0.1542,NO
0.1118,NO
0.1006,NO
0.2653,NO
0.1508,NO
0.1006,NO
0.1579,NO
0.1542,NO
0.1277,NO
1.0,YES
0.1277,NO
1.0,YES
0.1978,NO
0.1978,NO
0.0575,NO
0.1542,NO
0.1733,NO
0.1542,NO
0.1059,NO
0.1118,NO
0.1576,NO
0.3961,YES
1.0,YES
0.3961,YES
0.3961,YES
0.1239,NO
1.0,YES
0.1277,NO
0.1741,NO
0.079,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1955,NO
0.1628,NO
1.0,YES
0.1475,NO
1.0,YES
0.0879,NO
0.2516,NO
0.2118,NO
0.1085,NO
0.1494,NO
1.0,YES
0.1628,NO
0.2829,YES
0.1481,NO
1.0,YES
0.1265,NO
0.2938,NO
0.2493,NO
0.0911,NO
1.0,YES
0.2616,NO
1.0,YES
0.1741,NO
0.077,NO
1.0,YES
0.3456,NO
0.3456,NO
0.3917,YES
0.1955,NO
0.0733,NO
1.0,YES
0.1732,NO
0.3192,YES
0.031,NO
0.2149,NO
0.2118,NO
0.0923,NO
0.0941,NO
0.2276,NO
0.0748,NO
0.1364,NO
0.0733,NO
0.2276,NO
0.1732,NO
0.2742,NO
0.1764,NO
0.1732,NO
1.0,YES
0.2616,NO
0.3917,YES
0.1427,NO
0.0635,NO
0.3333,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.1427,NO
1.0,YES
0.33,NO
0.3141,YES
0.33,NO
0.2414,NO
0.2414,NO
0.0885,NO
0.1427,NO
1.0,YES
0.1427,NO
0.3292,YES
0.1481,NO
1.0,YES
0.2818,NO
0.33,NO
0.2818,NO
0.2818,NO
1.0,YES
0.33,NO
1.0,YES
0.1523,NO
0.079,NO
1.0,YES
0.3036,NO
0.3036,NO
1.0,YES
0.1658,NO
0.0372,NO
1.0,YES
0.2147,NO
1.0,YES
0.0759,NO
0.2516,NO
0.0887,NO
0.1085,NO
0.0613,NO
0.246,NO
0.0623,NO
0.1122,NO
0.0372,NO
0.246,NO
0.2147,NO
0.1329,NO
0.2493,NO
0.2147,NO
1.0,YES
0.2439,NO
1.0,YES
0.1248,NO
0.0635,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.0326,NO
0.0855,NO
1.0,YES
0.183,NO
0.2134,YES
0.1175,NO
0.1762,NO
0.1762,NO
0.0885,NO
0.0854,NO
1.0,YES
0.0855,NO
1.0,YES
0.1481,NO
1.0,YES
0.1175,NO
0.2519,NO
0.2298,NO
0.1175,NO
1.0,YES
0.1175,NO
1.0,YES
0.4232,YES
0.3626,YES
0.1659,NO
0.0586,NO
0.1955,NO
0.1955,NO
0.1369,YES
1.0,YES
0.1955,NO
0.1665,NO
0.1313,NO
0.1665,NO
0.2374,NO
0.2374,NO
0.069,NO
0.3626,YES
0.1955,NO
1.0,YES
0.0553,NO
0.3626,YES
0.1955,NO
0.1665,NO
0.1398,NO
0.1665,NO
0.1665,NO
0.1955,NO
0.1665,NO
0.1955,NO
0.1741,NO
0.079,NO
1.0,YES
0.1398,YES
0.301,YES
1.0,YES
0.1955,NO
0.0692,NO
1.0,YES
0.1763,NO
1.0,YES
0.0759,NO
0.2516,NO
0.2118,NO
0.1085,NO
0.136,NO
0.301,YES
0.132,NO
0.1845,YES
0.0627,NO
0.301,YES
0.1763,NO
0.2649,NO
0.2493,NO
0.1763,NO
1.0,YES
0.2714,NO
1.0,YES
0.1931,NO
0.1931,NO
1.0,YES
0.1876,YES
0.3451,YES
1.0,YES
0.1955,NO
0.1931,NO
1.0,YES
0.2145,NO
1.0,YES
0.0759,NO
0.2149,NO
0.0602,NO
0.0335,NO
0.1931,NO
0.3451,YES
0.1931,NO
0.0976,YES
0.1931,NO
0.3451,YES
0.2145,NO
0.1709,NO
0.2493,NO
0.2145,NO
1.0,YES
0.2439,NO
1.0,YES
0.1741,NO
0.077,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1955,NO
0.071,NO
1.0,YES
0.1475,NO
1.0,YES
0.1006,NO
0.2149,NO
0.2118,NO
0.0923,NO
0.0941,NO
1.0,YES
0.0908,NO
0.2829,YES
0.1481,NO
1.0,YES
0.1265,NO
0.1709,NO
0.2298,NO
0.1006,NO
1.0,YES
0.2616,NO
1.0,YES
0.1467,NO
0.079,NO
1.0,YES
0.1368,YES
0.3077,YES
1.0,YES
0.1494,NO
0.0445,NO
1.0,YES
0.0802,NO
1.0,YES
0.0759,NO
0.2099,NO
0.2118,NO
0.0923,NO
0.136,NO
0.3077,YES
0.132,NO
0.1845,YES
0.0456,NO
0.3077,YES
0.1265,NO
0.1669,NO
0.2493,NO
0.1082,NO
1.0,YES
0.2714,NO
1.0,YES
0.1328,NO
0.1018,NO
0.1997,YES
1.0,YES
1.0,YES
0.2475,YES
0.1548,NO
0.1018,NO
0.2475,YES
0.202,NO
0.1972,YES
0.202,NO
0.1252,NO
0.1719,NO
0.0458,NO
0.1018,NO
1.0,YES
0.1018,NO
0.3695,YES
0.1018,NO
1.0,YES
0.202,NO
0.145,NO
0.2125,NO
0.202,NO
0.2475,YES
0.2085,NO
0.2475,YES
0.0969,NO
0.0969,NO
0.2728,YES
0.4264,YES
0.4264,YES
0.3313,YES
0.054,NO
0.0969,NO
0.3313,YES
0.2252,NO
0.2728,YES
0.104,NO
0.0608,NO
0.0733,NO
0.0293,NO
0.0969,NO
0.3606,YES
0.0969,NO
0.3606,YES
0.0969,NO
0.3606,YES
0.2252,NO
0.0947,NO
0.2252,NO
0.2252,NO
0.3313,YES
0.104,NO
0.3313,YES
0.1196,NO
0.0372,NO
0.147,NO
0.148,NO
0.0405,NO
0.147,NO
0.0421,NO
0.1196,NO
0.147,NO
0.1443,NO
0.147,NO
0.1443,NO
0.4103,YES
0.4103,YES
0.1192,YES
0.1196,NO
0.0711,NO
0.1196,NO
0.0435,NO
0.0285,NO
0.148,NO
0.1443,NO
0.108,NO
0.1443,NO
0.1443,NO
0.147,NO
0.1443,NO
0.147,NO
1.0,YES
1.0,YES
0.1531,NO
0.0376,NO
0.1256,NO
0.1256,NO
0.352,YES
1.0,YES
0.1256,NO
0.1565,NO
0.1097,NO
0.1565,NO
0.1557,NO
0.1649,NO
0.0452,NO
1.0,YES
0.1256,NO
1.0,YES
0.0576,NO
1.0,YES
0.1256,NO
0.1565,NO
0.1218,NO
0.1565,NO
0.1565,NO
0.1256,NO
0.1565,NO
0.1256,NO
0.1248,NO
0.0999,NO
0.2018,YES
1.0,YES
1.0,YES
0.3362,YES
0.1548,NO
0.1025,NO
0.3362,YES
0.183,NO
0.2018,YES
0.0891,NO
0.1252,NO
0.1632,NO
0.0649,NO
0.0999,NO
1.0,YES
0.1025,NO
1.0,YES
0.0999,NO
1.0,YES
0.1012,NO
0.2519,NO
0.1488,NO
0.1012,NO
0.3362,YES
0.1256,NO
0.3362,YES
1.0,YES
1.0,YES
0.1415,NO
0.1017,NO
0.1636,NO
0.1636,NO
0.1608,YES
1.0,YES
0.1636,NO
0.084,NO
0.0687,NO
0.0275,NO
0.1792,NO
0.1792,NO
0.0521,NO
1.0,YES
0.1636,NO
1.0,YES
0.1017,NO
1.0,YES
0.1636,NO
0.0479,NO
0.1218,NO
0.0607,NO
0.0479,NO
0.1636,NO
0.038,NO
0.1636,NO
0.1686,NO
0.1474,NO
0.1223,NO
0.1926,NO
0.1396,NO
0.1396,NO
0.1987,NO
0.1474,NO
0.1396,NO
1.0,YES
0.1199,NO
1.0,YES
0.2074,NO
0.2074,NO
0.0602,NO
0.1474,NO
0.1906,NO
0.1474,NO
0.1843,NO
0.1474,NO
0.1671,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1396,NO
0.4286,YES
0.4286,YES
0.0691,NO
0.114,NO
0.0902,NO
0.1035,NO
0.0689,YES
0.434,YES
0.0691,NO
0.0559,NO
0.0294,NO
0.0281,NO
0.1432,NO
0.1432,NO
0.0416,NO
0.4286,YES
0.0902,NO
0.434,YES
0.0902,NO
0.4286,YES
0.114,NO
0.0559,NO
0.0522,NO
0.0559,NO
0.0559,NO
0.0691,NO
0.0281,NO
0.1035,NO
0.1714,NO
0.1714,NO
0.1561,NO
0.2653,NO
0.1508,NO
0.1249,NO
0.1579,NO
0.1714,NO
0.1599,NO
1.0,YES
0.0454,NO
1.0,YES
0.2061,NO
0.2061,NO
0.0599,NO
0.1714,NO
0.1733,NO
0.1714,NO
0.1171,NO
0.1714,NO
0.161,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1561,NO
1.0,YES
0.1063,NO
