Similarity,Associated
0.8052,NO
0.8741,NO
1.6791,NO
0.8972,NO
0.5911,NO
1.2591,NO
1.0836,NO
0.4273,NO
1.3596,NO
2.4025,YES
1.697,NO
2.4362,YES
0.558,NO
0.7356,NO
0.0456,NO
1.0418,NO
1.1536,NO
0.4882,NO
0.8042,NO
0.9114,NO
0.5416,NO
2.9048,YES
3.6195,YES
3.2125,YES
2.2033,YES
0.7407,NO
2.2993,YES
1.2272,NO
2.9202,YES
1.7907,YES
1.4848,NO
1.1394,NO
0.6576,NO
1.4676,NO
1.4788,YES
2.1433,YES
1.0272,NO
0.8223,NO
0.6296,NO
0.4881,NO
0.7758,NO
1.2076,NO
0.6519,NO
2.0204,YES
0.9285,NO
2.1729,YES
0.8098,NO
2.8198,YES
0.848,NO
0.7583,NO
1.0547,NO
1.0344,NO
0.3211,NO
1.3169,NO
0.8551,NO
0.7323,NO
1.0822,NO
0.6937,NO
1.7688,NO
1.9364,NO
0.8862,NO
1.8028,NO
1.1438,NO
0.4313,NO
1.7903,NO
2.9429,YES
1.7675,NO
2.6811,YES
0.8982,NO
1.0693,NO
0.2981,NO
1.0958,NO
1.9786,NO
0.4701,NO
1.464,NO
0.9639,NO
1.0813,NO
3.0398,YES
3.972,YES
3.3044,YES
2.4224,YES
0.9727,NO
2.5796,YES
1.2386,NO
1.8804,YES
1.3825,YES
1.3664,NO
1.1114,NO
0.7738,NO
1.7191,NO
1.4837,YES
0.7011,YES
1.1385,NO
0.7433,NO
1.0712,NO
0.7644,NO
0.4041,NO
1.0077,NO
0.083,NO
1.4384,YES
0.9122,NO
0.9099,YES
0.9523,NO
1.7046,YES
0.7258,NO
0.8927,NO
1.1778,NO
1.0389,NO
0.461,NO
1.1873,NO
0.8929,NO
1.2838,NO
0.9609,NO
0.2665,NO
1.4051,YES
3.4055,YES
2.921,YES
2.1501,YES
0.8627,NO
0.2783,NO
1.4487,YES
1.1152,NO
1.0358,YES
0.6176,NO
0.936,NO
1.4037,NO
0.4826,NO
0.5101,NO
3.1161,YES
0.4252,NO
3.6195,YES
0.4198,NO
2.7605,YES
0.7408,NO
1.6706,NO
1.1499,NO
0.5728,NO
1.246,YES
0.598,NO
1.3672,YES
1.2836,NO
0.6091,NO
2.5377,NO
2.5238,NO
1.6249,NO
2.4178,NO
1.5026,NO
0.3281,NO
2.1637,NO
3.3652,YES
2.3192,NO
3.2011,YES
1.4757,NO
1.6462,NO
0.7598,NO
1.067,NO
2.5004,NO
0.5005,NO
1.7782,NO
0.8697,NO
1.6667,NO
3.6803,YES
4.7778,YES
4.1917,YES
2.9888,YES
1.2729,NO
3.3437,YES
1.7409,NO
1.1478,NO
0.3332,NO
1.8467,YES
4.1146,YES
3.275,YES
2.6108,YES
1.0329,NO
0.2703,NO
1.9556,YES
2.0865,NO
1.33,YES
1.216,NO
1.0875,NO
1.3852,NO
0.4842,NO
0.6649,NO
4.0702,YES
0.4431,NO
4.2679,YES
0.474,NO
3.4176,YES
1.633,NO
2.7434,NO
2.3004,NO
1.2728,NO
1.5023,YES
1.4293,NO
1.4654,YES
1.1285,NO
0.6719,NO
2.0923,NO
1.2867,NO
0.9808,NO
1.6094,NO
1.1858,NO
0.8203,NO
1.9204,NO
2.6623,YES
1.8384,NO
2.5261,YES
1.1212,NO
0.9862,NO
0.5172,NO
1.1402,NO
1.6799,NO
0.9132,NO
1.0141,NO
1.0401,NO
1.164,NO
3.0696,YES
3.9112,YES
3.6868,YES
2.4217,YES
0.9594,NO
2.6063,YES
1.1844,NO
0.7821,NO
0.4307,NO
2.0687,NO
1.2639,NO
0.8089,NO
1.5653,NO
0.9528,NO
0.4152,NO
1.7508,NO
2.56,YES
1.6525,NO
2.4888,YES
0.4688,NO
0.6629,NO
0.0259,NO
0.8572,NO
1.6792,NO
0.3788,NO
1.0979,NO
0.6322,NO
0.9863,NO
3.0751,YES
3.5064,YES
3.4612,YES
2.4599,YES
1.1784,NO
2.7952,YES
1.2115,NO
1.1321,NO
0.254,NO
1.8877,NO
2.3152,NO
1.3789,NO
1.6977,NO
1.0766,NO
0.6282,NO
1.3813,NO
2.9077,YES
1.564,NO
2.9232,YES
1.2762,NO
1.4438,NO
0.7223,NO
0.9398,NO
1.8929,NO
0.523,NO
1.4251,NO
0.7697,NO
1.3994,NO
3.1397,YES
4.2022,YES
3.4629,YES
2.7016,YES
0.941,NO
2.7412,YES
1.3638,NO
1.0541,NO
0.4813,NO
1.3743,NO
1.765,NO
0.808,NO
1.4541,NO
0.9951,NO
0.3847,NO
1.051,NO
2.5448,YES
1.1921,NO
2.291,YES
0.775,NO
0.9338,NO
0.3626,NO
0.917,NO
1.503,NO
0.3664,NO
1.134,NO
0.8173,NO
1.0542,NO
2.585,YES
3.3287,YES
2.8025,YES
2.1173,YES
0.6751,NO
2.2772,YES
1.0285,NO
1.843,NO
0.5635,NO
5.5679,YES
2.1526,YES
1.9653,YES
5.954,YES
1.8636,NO
0.3654,NO
5.1517,YES
1.1911,NO
4.5971,YES
1.3131,NO
0.9742,NO
1.8452,NO
0.2146,NO
1.1681,NO
2.4745,YES
0.7993,NO
2.1372,YES
1.0111,NO
1.5466,YES
1.7387,NO
2.1796,NO
2.644,NO
1.039,NO
4.7833,YES
2.3283,NO
4.8079,YES
1.1528,NO
0.3717,NO
3.9946,YES
1.88,NO
1.0844,NO
4.3044,YES
0.7624,NO
0.2528,NO
3.4161,YES
1.3078,NO
2.7651,YES
1.227,NO
0.6456,NO
2.1354,NO
0.5706,NO
0.8235,NO
2.1333,NO
0.4875,NO
1.6511,NO
0.5498,NO
0.8776,NO
1.7951,NO
2.0964,NO
2.4085,NO
0.7998,NO
3.6739,YES
1.8163,NO
3.5581,YES
1.6535,NO
0.6255,NO
3.4461,YES
4.0231,YES
2.9949,YES
3.9249,YES
1.0806,NO
0.4133,NO
3.1549,YES
1.8101,NO
2.5939,YES
1.0477,NO
1.5366,NO
2.4248,NO
1.0839,NO
0.9896,NO
3.8728,YES
0.7138,NO
4.1265,YES
0.9125,NO
2.7215,YES
1.5692,NO
2.736,NO
2.4207,NO
0.8584,NO
2.8312,YES
1.4818,NO
2.7314,YES
0.8334,NO
0.3299,NO
3.4272,YES
1.094,NO
1.1458,NO
3.4976,YES
0.8935,NO
0.0818,NO
3.4189,YES
0.5305,NO
2.8116,YES
0.8554,NO
0.9625,NO
1.4883,NO
0.3698,NO
0.4015,NO
1.1854,NO
0.2872,NO
0.8389,NO
0.3682,NO
0.7274,NO
1.2107,NO
0.9097,NO
1.6076,NO
0.6583,NO
2.7953,YES
2.0315,NO
3.158,YES
0.6058,NO
0.0558,NO
1.1723,YES
1.519,YES
1.3052,YES
1.2585,YES
0.3985,NO
0.206,NO
0.9742,YES
0.5808,NO
0.699,YES
0.2441,NO
0.7311,NO
1.0143,NO
0.6563,NO
0.2907,NO
1.4433,YES
0.3297,NO
1.5062,YES
0.2347,NO
1.2677,YES
0.4862,NO
0.8633,NO
0.8439,NO
0.2641,NO
0.8287,YES
0.5131,NO
0.7913,YES
2.9332,YES
2.0961,YES
0.7796,NO
0.3835,NO
0.3135,NO
0.7321,NO
1.7123,YES
2.0684,YES
0.3156,NO
0.5395,NO
0.2332,NO
0.4071,NO
0.259,NO
0.3762,NO
0.0039,NO
2.1748,YES
0.2391,NO
2.1173,YES
0.3476,NO
3.0465,YES
0.5432,NO
0.4889,NO
0.8266,NO
0.8116,NO
0.2371,NO
0.6114,NO
0.5007,NO
0.1513,NO
1.5743,NO
0.4512,NO
5.4704,YES
2.2909,YES
2.0196,YES
5.991,YES
1.3443,NO
0.2346,NO
5.0852,YES
1.2271,NO
4.3729,YES
1.3486,NO
1.4535,NO
2.5289,NO
0.7409,NO
0.8264,NO
2.3654,YES
0.5817,NO
2.0932,YES
0.6282,NO
1.4034,YES
1.9299,NO
2.2708,NO
2.563,NO
0.8524,NO
4.766,YES
2.579,NO
5.1618,YES
1.6495,NO
0.3219,NO
5.0744,YES
2.5622,YES
1.8311,YES
5.7468,YES
1.2021,NO
0.1284,NO
5.1324,YES
1.6664,NO
3.9342,YES
1.3768,NO
1.4003,NO
1.927,NO
0.5798,NO
0.8858,NO
2.893,YES
0.458,NO
2.1401,YES
0.7401,NO
1.7336,YES
1.9051,NO
2.3942,NO
3.0534,NO
1.1167,NO
4.6052,YES
2.8839,NO
4.2736,YES
1.6561,NO
0.374,NO
5.4674,YES
2.1262,YES
2.1282,YES
6.2733,YES
1.6499,NO
0.1495,NO
5.4092,YES
0.5823,NO
4.4911,YES
0.646,NO
1.1623,NO
1.7286,NO
0.3305,NO
0.5653,NO
2.5235,YES
0.7054,NO
2.4102,YES
0.5699,NO
1.9411,YES
0.8793,NO
1.4117,NO
1.9305,NO
0.4128,NO
4.7879,YES
1.7148,NO
4.866,YES
1.4393,NO
0.2721,NO
5.1691,YES
1.6507,YES
1.3304,YES
5.8173,YES
1.0932,NO
0.0888,NO
5.1629,YES
0.5372,NO
3.8133,YES
0.4845,NO
1.4404,NO
2.5027,NO
1.038,NO
0.5874,NO
1.9783,YES
0.5725,NO
1.376,YES
0.4567,NO
1.2242,YES
0.9799,NO
1.1093,NO
1.914,NO
0.0852,NO
4.6532,YES
1.8819,NO
4.6747,YES
0.9111,NO
0.2861,NO
1.5197,YES
2.877,YES
2.6613,YES
1.9046,YES
0.7525,NO
0.4097,NO
1.531,YES
0.9026,NO
0.8977,YES
0.4214,NO
0.899,NO
1.0777,NO
0.4715,NO
0.3734,NO
2.7377,YES
0.5106,NO
3.2542,YES
0.4641,NO
2.7737,YES
0.5125,NO
1.4352,NO
1.3911,NO
0.5608,NO
1.172,YES
0.5939,NO
1.161,YES
1.1328,NO
0.2347,NO
2.8153,YES
3.3563,YES
2.996,YES
3.1017,YES
1.2258,NO
0.2594,NO
2.1062,YES
1.241,NO
1.8716,YES
0.8682,NO
0.6682,NO
1.1883,NO
0.2488,NO
0.466,NO
3.3601,YES
0.5753,NO
3.5019,YES
0.4501,NO
2.9704,YES
1.0677,NO
1.8716,NO
2.2545,NO
1.052,NO
1.9849,YES
1.1928,NO
1.9596,YES
0.8695,NO
0.2023,NO
1.5026,NO
1.7424,NO
0.9427,NO
1.4854,NO
0.3431,NO
0.4624,NO
1.3103,NO
0.9536,NO
0.9675,NO
0.451,NO
1.8606,YES
2.3716,YES
2.048,YES
0.3489,NO
1.254,NO
0.6073,NO
0.8396,NO
0.5179,NO
0.9388,NO
0.7168,NO
1.4244,NO
1.0595,NO
0.3904,NO
1.1457,NO
0.7844,NO
1.1727,NO
2.8624,YES
1.7976,YES
1.4497,NO
0.5983,NO
0.525,NO
1.2813,NO
1.545,YES
2.0945,YES
0.7521,NO
0.5217,NO
0.6987,NO
0.4325,NO
0.4753,NO
0.7494,NO
0.2709,NO
1.983,YES
0.3422,NO
2.0885,YES
0.5374,NO
2.7703,YES
0.5656,NO
0.63,NO
0.884,NO
0.8277,NO
0.2444,NO
1.1629,NO
0.6866,NO
0.7952,NO
1.3792,NO
0.4275,NO
2.5363,YES
