Similarity,Associated
0.0,NO
0.0,NO
0.0263,NO
0.0127,NO
0.0,NO
0.0,NO
0.0406,NO
0.0,NO
0.0,NO
0.0,YES
0.0145,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0,YES
0.0564,NO
0.0224,YES
0.0,NO
0.0,YES
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0122,YES
0.004,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0382,YES
0.0,YES
0.0,YES
0.0503,NO
0.0131,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0188,YES
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.034,NO
0.0203,NO
0.0,NO
0.0,NO
0.0457,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0326,NO
0.0,NO
0.0,NO
0.0424,NO
0.0,NO
0.0,NO
0.0,YES
0.0242,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0134,YES
0.0,YES
0.0,YES
0.0,YES
0.0593,NO
0.0137,YES
0.0,NO
0.0484,NO
0.0,NO
0.0433,YES
0.0409,YES
0.0086,YES
0.0588,YES
0.0811,NO
0.019,NO
0.0208,YES
0.0183,NO
0.0211,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0369,YES
0.0,NO
0.012,YES
0.0088,NO
0.0081,YES
0.0262,NO
0.035,NO
0.0,NO
0.0,NO
0.0998,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0747,NO
0.0,NO
0.0196,NO
0.0406,NO
0.0,NO
0.0,NO
0.0,YES
0.0287,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0411,YES
0.0241,YES
0.0,YES
0.0,YES
0.0532,NO
0.0159,YES
0.0,NO
0.0,NO
0.0,NO
0.0154,NO
0.0,NO
0.0,NO
0.0,NO
0.031,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
