Similarity,Associated
0.2992,NO
0.0905,NO
0.3493,NO
0.6151,NO
0.0861,NO
0.3376,NO
0.3936,NO
0.151,NO
0.4551,NO
1.6917,YES
0.404,NO
1.5517,YES
0.2418,NO
0.52,NO
0.2944,NO
0.1918,NO
0.279,NO
0.2182,NO
0.1306,NO
0.134,NO
0.1605,NO
2.3894,YES
2.2737,YES
0.8119,YES
0.4892,YES
0.5709,NO
2.2841,YES
0.3161,NO
1.6026,YES
1.2371,YES
0.6639,NO
0.2651,NO
0.0695,NO
0.6777,NO
3.0837,YES
2.3277,YES
0.4115,NO
0.1927,NO
0.2723,NO
0.2834,NO
0.2477,NO
0.4035,NO
0.161,NO
2.4158,YES
0.2421,NO
1.8433,YES
0.0995,NO
0.8145,YES
0.1065,NO
0.1589,NO
0.0372,NO
0.2927,NO
0.2176,NO
0.817,NO
0.1521,NO
0.2585,NO
0.256,NO
0.1277,NO
0.3533,NO
0.742,NO
0.2483,NO
0.1967,NO
0.4124,NO
0.2854,NO
0.4981,NO
2.044,YES
0.4032,NO
1.986,YES
0.1779,NO
0.4866,NO
0.0946,NO
0.1085,NO
0.4507,NO
0.3955,NO
0.4029,NO
0.1423,NO
0.3348,NO
2.8529,YES
2.6495,YES
1.2273,YES
0.5281,YES
0.4843,NO
2.6892,YES
0.2994,NO
0.751,YES
0.2918,YES
0.4925,NO
0.2238,NO
0.2691,NO
0.6633,NO
1.6202,YES
0.824,YES
0.3957,NO
0.1876,NO
0.4985,NO
0.2435,NO
0.2866,NO
0.3776,NO
0.3131,NO
1.3487,YES
0.1901,NO
0.8216,YES
0.2776,NO
0.4538,YES
0.24,NO
0.1728,NO
0.1358,NO
0.193,NO
0.136,NO
0.8232,NO
0.1545,NO
0.2647,NO
0.3048,NO
0.2766,NO
1.7186,YES
1.8383,YES
1.4826,YES
0.9299,YES
0.7798,NO
0.4522,NO
1.8586,YES
0.3063,NO
1.6015,YES
0.2849,NO
0.4445,NO
0.3529,NO
0.5,NO
0.5348,NO
1.181,YES
0.4744,NO
1.3353,YES
0.3738,NO
2.2147,YES
0.6256,NO
0.3537,NO
0.4582,NO
0.3063,NO
1.2828,YES
0.3935,NO
0.5122,YES
0.4228,NO
0.3313,NO
0.8447,NO
0.9016,NO
0.2808,NO
0.6524,NO
0.4941,NO
0.3163,NO
0.8449,NO
2.5583,YES
0.6777,NO
2.5689,YES
0.1842,NO
0.4401,NO
0.1174,NO
0.2526,NO
0.4603,NO
0.3596,NO
0.4238,NO
0.2041,NO
0.3897,NO
3.4256,YES
3.1478,YES
1.7542,YES
0.6255,YES
1.0414,NO
3.1629,YES
0.4363,NO
0.3471,NO
0.2069,NO
0.6855,YES
1.3025,YES
2.4084,YES
0.4963,YES
0.6845,NO
0.3709,NO
0.9318,YES
