Similarity,Associated
0.4247,NO
0.5217,NO
0.1764,NO
0.6475,NO
0.4801,NO
0.3933,NO
0.2626,NO
0.1565,NO
0.2423,NO
1.4063,YES
0.2207,NO
1.4291,YES
0.2189,NO
0.1943,NO
0.2408,NO
0.2869,NO
0.251,NO
0.1723,NO
0.3261,NO
0.3049,NO
0.3727,NO
1.8685,YES
1.8845,YES
1.1707,YES
1.6555,YES
0.2719,NO
0.9863,YES
0.2778,NO
1.927,YES
1.4799,YES
0.9564,NO
0.5434,NO
0.7474,NO
1.4068,NO
2.2058,YES
0.8926,YES
1.253,NO
0.2181,NO
1.0388,NO
0.2795,NO
0.4776,NO
0.7003,NO
0.6355,NO
1.5336,YES
0.6249,NO
1.0782,YES
0.9247,NO
1.8828,YES
0.5437,NO
0.6039,NO
0.389,NO
0.5428,NO
0.3,NO
1.3524,NO
0.4511,NO
1.1457,NO
0.4508,NO
0.5048,NO
0.8313,NO
1.2511,NO
1.6052,NO
1.6979,NO
0.1665,NO
0.3396,NO
0.8913,NO
2.8079,YES
1.0367,NO
2.2294,YES
0.5288,NO
0.6016,NO
0.5578,NO
0.1486,NO
0.7947,NO
0.39,NO
1.0873,NO
0.4204,NO
1.369,NO
3.7589,YES
3.7429,YES
3.2981,YES
2.9029,YES
1.4381,NO
3.1134,YES
1.4047,NO
3.284,YES
2.3634,YES
1.9161,NO
0.9935,NO
1.1458,NO
3.0326,NO
3.5998,YES
2.4091,YES
2.9394,NO
0.7605,NO
1.9626,NO
1.1434,NO
1.7529,NO
2.067,NO
2.1386,NO
2.3074,YES
1.7,NO
2.5279,YES
1.6897,NO
3.1876,YES
1.284,NO
1.7063,NO
1.3155,NO
1.5128,NO
1.1631,NO
2.7261,NO
1.3657,NO
2.7043,NO
0.8518,NO
0.8108,NO
1.9382,YES
3.9577,YES
4.383,YES
2.3726,YES
0.7275,NO
0.5435,NO
2.2279,YES
0.5399,NO
2.1366,YES
0.7926,NO
0.9063,NO
1.2401,NO
1.1851,NO
0.5432,NO
4.4707,YES
0.4533,NO
4.8002,YES
0.558,NO
3.7814,YES
0.7851,NO
0.7019,NO
1.0747,NO
0.8038,NO
2.27,YES
1.2882,NO
2.5127,YES
0.814,NO
0.837,NO
0.8892,NO
0.9725,NO
1.3908,NO
1.9792,NO
0.7689,NO
0.6081,NO
1.2244,NO
2.6896,YES
1.0521,NO
2.2826,YES
0.7534,NO
0.8485,NO
0.8911,NO
0.5537,NO
0.6856,NO
0.6082,NO
0.9211,NO
0.908,NO
1.1802,NO
3.7576,YES
3.6023,YES
2.9586,YES
2.7194,YES
1.6077,NO
2.9131,YES
1.5375,NO
0.5371,NO
0.5159,NO
1.0455,YES
3.3001,YES
3.6155,YES
1.2451,YES
0.5388,NO
0.312,NO
1.2236,YES
0.5012,NO
1.0951,YES
0.5364,NO
0.6217,NO
1.0087,NO
1.0138,NO
0.3323,NO
3.5747,YES
0.2899,NO
3.7518,YES
0.4146,NO
3.0127,YES
0.4249,NO
0.3886,NO
