Similarity,Associated
0.1671,NO
0.3133,NO
0.1901,NO
0.6139,NO
0.1965,NO
0.3464,NO
0.0821,NO
0.1016,NO
0.2452,NO
1.0,YES
0.1766,NO
1.0,YES
0.1236,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.191,NO
0.1308,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.4007,NO
0.1872,NO
0.1872,NO
0.4007,NO
1.0,YES
1.0,YES
0.4007,NO
0.211,NO
0.4007,NO
0.3066,NO
0.0537,NO
0.0639,NO
0.1158,NO
1.0,YES
0.1872,NO
1.0,YES
0.1897,NO
0.8571,YES
0.1126,NO
0.1589,NO
0.2314,NO
0.2314,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.4007,NO
0.1671,NO
0.3133,NO
0.1901,NO
0.6139,NO
0.3076,NO
0.3464,NO
0.2072,NO
0.1016,NO
0.2452,NO
1.0,YES
0.3471,NO
1.0,YES
0.1236,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.3076,NO
0.1308,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2544,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.5415,NO
0.3514,NO
0.3514,NO
0.5415,NO
1.0,YES
1.0,YES
0.5415,NO
0.4136,NO
0.5415,NO
0.601,NO
0.7021,NO
0.7021,NO
0.7021,NO
1.0,YES
0.3514,NO
1.0,YES
0.3514,NO
1.0,YES
0.2632,NO
0.4069,NO
0.4197,NO
0.4197,NO
0.601,NO
0.5415,NO
0.601,NO
0.5415,NO
0.1709,NO
0.2021,NO
0.7346,YES
1.0,YES
0.9815,YES
0.7346,YES
0.257,NO
0.153,NO
0.7346,YES
0.2963,NO
0.7346,YES
0.166,NO
0.3291,NO
0.3179,NO
0.3283,NO
0.0921,NO
1.0,YES
0.1663,NO
1.0,YES
0.1989,NO
1.0,YES
0.3342,NO
0.4485,NO
0.3867,NO
0.1918,NO
0.5192,YES
0.3518,NO
0.4304,YES
0.2057,NO
0.2131,NO
0.4137,NO
0.6139,NO
0.3172,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
0.9651,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.221,NO
0.5133,NO
0.1263,NO
0.4343,NO
0.2421,NO
0.4137,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2424,NO
0.1709,NO
0.2183,NO
0.8266,YES
1.0,YES
1.0,YES
0.8266,YES
0.257,NO
0.1098,NO
0.8266,YES
0.6903,NO
0.8266,YES
0.6968,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.2264,NO
1.0,YES
0.1194,NO
1.0,YES
0.2026,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6968,NO
0.6968,NO
0.5843,YES
0.6903,NO
0.4843,YES
0.2332,NO
0.2332,NO
0.4239,NO
0.6139,NO
0.1965,NO
0.4239,NO
0.2332,NO
0.2332,NO
0.4239,NO
1.0,YES
0.4239,NO
1.0,YES
0.1236,NO
0.2085,NO
0.1733,NO
0.1438,NO
0.2646,NO
0.2332,NO
0.2239,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.4239,NO
0.1671,NO
0.3133,NO
0.3387,NO
0.6139,NO
0.2344,NO
0.5273,NO
