Similarity,Associated
0.3763,NO
0.1965,NO
0.3802,NO
0.5651,NO
0.1343,NO
0.4166,NO
0.5196,NO
0.0238,NO
0.5095,NO
1.7058,YES
0.5853,NO
2.2439,YES
0.2437,NO
0.3139,NO
0.0197,NO
0.218,NO
0.5744,NO
0.1592,NO
0.5692,NO
0.362,NO
0.6047,NO
1.3742,YES
1.6828,YES
2.2811,YES
0.6535,YES
0.5616,NO
2.3265,YES
0.3977,NO
1.8735,YES
0.4628,YES
0.6969,NO
0.4737,NO
0.1797,NO
0.4727,NO
0.7097,YES
1.3788,YES
0.2401,NO
0.2057,NO
0.3063,NO
0.1463,NO
0.2957,NO
0.4538,NO
0.0611,NO
2.1946,YES
0.4723,NO
1.4824,YES
0.2926,NO
1.6874,YES
0.4063,NO
0.1664,NO
0.3236,NO
0.3632,NO
0.1959,NO
0.6209,NO
0.4036,NO
0.2198,NO
0.4597,NO
0.2133,NO
0.4432,NO
0.4501,NO
0.1584,NO
0.4952,NO
0.4784,NO
0.1334,NO
0.5171,NO
1.7942,YES
0.5943,NO
2.1105,YES
0.351,NO
0.368,NO
0.0711,NO
0.2651,NO
0.447,NO
0.2645,NO
0.4133,NO
0.3832,NO
0.5667,NO
1.0375,YES
1.6972,YES
2.0959,YES
0.9524,YES
0.5149,NO
2.2449,YES
0.4274,NO
2.1247,YES
1.0595,YES
0.6614,NO
0.3133,NO
0.1539,NO
0.5439,NO
1.2366,YES
1.1149,YES
0.5685,NO
0.1053,NO
0.5646,NO
0.0372,NO
0.2991,NO
0.4182,NO
0.0511,NO
1.6201,YES
0.2211,NO
1.2598,YES
0.186,NO
1.4882,YES
0.2587,NO
0.168,NO
0.0663,NO
0.1772,NO
0.1705,NO
0.7472,NO
0.2127,NO
0.3712,NO
0.5189,NO
0.0731,NO
0.7088,YES
2.7646,YES
1.141,YES
1.0415,YES
0.314,NO
0.2754,NO
0.8333,YES
0.724,NO
1.1468,YES
0.5216,NO
0.6505,NO
0.6846,NO
0.4508,NO
0.4626,NO
2.3132,YES
0.3649,NO
2.5037,YES
0.3054,NO
2.3808,YES
0.5006,NO
0.6759,NO
0.593,NO
0.4399,NO
1.0932,YES
0.8683,NO
1.1059,YES
0.7219,NO
0.2037,NO
0.7185,NO
0.6372,NO
0.4384,NO
1.0043,NO
0.6779,NO
0.2685,NO
0.8199,NO
2.0399,YES
0.9704,NO
2.4686,YES
0.5635,NO
0.7567,NO
0.2746,NO
