Similarity,Associated
0.0749,NO
0.1109,NO
0.6593,NO
0.3895,NO
0.2874,NO
0.6773,NO
0.1963,NO
0.1058,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.0439,NO
0.5985,NO
0.1308,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.1818,NO
1.0,YES
1.0,YES
0.2452,NO
0.2664,NO
0.2152,NO
0.3765,NO
1.0,YES
1.0,YES
0.4007,NO
0.0468,NO
0.4007,NO
0.0442,NO
0.4183,NO
0.404,NO
0.4173,NO
1.0,YES
0.2664,NO
1.0,YES
0.2047,NO
1.0,YES
0.1702,NO
0.086,NO
0.0889,NO
0.0595,NO
0.0918,NO
0.4007,NO
0.2181,NO
0.2584,NO
0.1503,NO
0.1109,NO
0.6593,NO
0.6139,NO
0.3063,NO
0.6773,NO
0.2687,NO
0.1016,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.2134,NO
0.2391,NO
0.1275,NO
0.0439,NO
0.5985,NO
0.0961,NO
0.391,NO
0.1843,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.3731,NO
0.5062,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.6805,NO
0.601,NO
0.4436,NO
0.601,NO
0.7376,NO
0.7124,NO
0.7358,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
0.601,NO
0.601,NO
0.601,NO
0.601,NO
0.481,NO
0.4197,NO
0.6805,NO
0.1047,NO
0.2021,NO
0.4028,YES
1.0,YES
0.9815,YES
0.7346,YES
0.257,NO
0.0465,NO
0.7346,YES
0.1733,NO
0.4615,YES
0.2198,NO
0.1484,NO
0.1458,NO
0.2781,NO
0.0892,NO
1.0,YES
0.0819,NO
0.8285,YES
0.3664,NO
0.8285,YES
0.2736,NO
0.4485,NO
0.368,NO
0.1822,NO
0.5192,YES
0.3393,NO
0.7346,YES
0.2565,NO
0.2719,NO
0.6593,NO
0.6139,NO
0.4137,NO
0.6773,NO
0.2719,NO
0.2502,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.0718,NO
0.5985,NO
0.2719,NO
0.4137,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.4137,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.0621,NO
1.0,YES
0.6903,NO
0.6283,YES
0.6903,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.0927,NO
1.0,YES
0.0769,NO
1.0,YES
0.4988,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5875,NO
0.6903,NO
0.7068,YES
0.4619,NO
1.0,YES
0.2026,NO
0.2148,NO
0.6593,NO
0.6139,NO
0.2874,NO
0.6773,NO
0.2687,NO
0.1977,NO
0.444,NO
1.0,YES
0.4239,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.1856,NO
0.5133,NO
0.2148,NO
0.1844,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.2758,NO
0.1184,NO
0.1277,NO
0.6593,NO
0.4834,NO
0.2874,NO
0.6773,NO
0.2116,NO
0.1016,NO
0.444,NO
1.0,YES
0.4039,NO
0.7875,YES
0.2134,NO
0.2391,NO
0.1004,NO
0.1047,NO
0.5985,NO
0.0885,NO
0.4374,NO
0.1329,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4095,NO
1.0,YES
0.4039,NO
0.2093,NO
0.1513,NO
0.6593,NO
0.6139,NO
0.4413,NO
0.6773,NO
0.2687,NO
0.2093,NO
0.444,NO
1.0,YES
0.2773,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2093,NO
0.5133,NO
0.2093,NO
0.4413,NO
0.2253,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
1.0,YES
0.4413,NO
0.1503,NO
0.0812,NO
0.2898,NO
0.6139,NO
0.1263,NO
0.3464,NO
0.2687,NO
0.1016,NO
0.1951,NO
1.0,YES
0.3591,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.0193,NO
0.5985,NO
0.0974,NO
0.391,NO
0.1867,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
0.6631,YES
0.0555,NO
0.2216,NO
0.3044,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.1364,NO
1.0,YES
0.1314,NO
0.4322,NO
0.2959,NO
0.2972,NO
0.2557,NO
0.6673,YES
0.2194,NO
0.6673,YES
0.3329,NO
0.6673,YES
0.25,NO
0.1735,NO
0.6965,NO
0.3552,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3233,NO
0.5465,YES
0.2937,NO
0.3948,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.0807,NO
0.8915,YES
0.1629,NO
0.4322,NO
0.367,NO
0.2972,NO
0.1297,NO
0.5293,NO
0.0691,NO
0.4278,NO
0.1969,NO
0.3948,NO
0.2308,NO
0.0808,NO
0.3602,NO
0.2817,NO
0.8926,YES
0.3358,NO
1.0,YES
0.1425,NO
0.2716,NO
0.7728,YES
1.0,YES
1.0,YES
1.0,YES
0.3168,NO
0.1125,NO
1.0,YES
0.8778,NO
0.7728,YES
0.8445,NO
0.445,NO
0.4298,NO
0.4439,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.8778,NO
0.8445,NO
0.8778,NO
0.8778,NO
0.7497,YES
0.8778,NO
1.0,YES
0.146,NO
0.3162,NO
1.0,YES
0.3813,NO
0.5126,NO
1.0,YES
0.3184,NO
0.1381,NO
1.0,YES
0.6038,NO
1.0,YES
0.1633,NO
0.388,NO
0.2863,NO
0.2258,NO
0.2042,NO
0.5126,NO
0.0539,NO
0.5394,NO
0.2557,NO
0.5126,NO
0.6038,NO
0.3551,NO
0.6038,NO
0.6038,NO
1.0,YES
0.6038,NO
1.0,YES
0.2091,NO
0.221,NO
0.3613,YES
1.0,YES
0.8452,YES
0.6136,YES
0.257,NO
0.2091,NO
0.6136,YES
0.4207,NO
0.3855,YES
0.4207,NO
0.1446,NO
0.1643,NO
0.2395,NO
0.2091,NO
1.0,YES
0.221,NO
1.0,YES
0.3061,NO
1.0,YES
0.4207,NO
0.4207,NO
0.4207,NO
0.4207,NO
0.4337,YES
0.2834,NO
0.6136,YES
1.0,YES
1.0,YES
0.2746,NO
0.3683,NO
0.4952,NO
0.4952,NO
1.0,YES
1.0,YES
0.4952,NO
0.4076,NO
0.3868,NO
0.4076,NO
0.6218,NO
0.6005,NO
0.6202,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4057,NO
0.3547,NO
0.4952,NO
0.2003,NO
0.3162,NO
1.0,YES
0.4247,YES
0.571,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.1167,NO
1.0,YES
0.1513,NO
0.3907,NO
0.3407,NO
0.2687,NO
0.2557,NO
0.571,YES
0.0641,NO
0.6649,YES
0.2848,NO
0.571,YES
0.25,NO
0.1735,NO
0.6965,NO
0.3552,NO
1.0,YES
0.6789,NO
1.0,YES
0.2339,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.4322,NO
0.2539,NO
0.2972,NO
0.2557,NO
1.0,YES
0.2339,NO
1.0,YES
0.4988,NO
1.0,YES
0.6074,NO
0.6074,NO
0.6965,NO
0.6074,NO
1.0,YES
0.6789,NO
1.0,YES
0.1425,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1237,NO
1.0,YES
0.679,NO
1.0,YES
0.2811,NO
0.388,NO
0.2834,NO
0.2758,NO
0.2557,NO
1.0,YES
0.1237,NO
1.0,YES
0.4988,NO
1.0,YES
0.679,NO
0.5224,NO
0.6965,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.4235,YES
0.5693,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.1164,NO
1.0,YES
0.1629,NO
0.438,NO
0.438,NO
0.438,NO
0.2557,NO
0.5693,YES
0.0691,NO
0.6649,YES
0.284,NO
0.5693,YES
0.25,NO
0.1735,NO
0.6965,NO
0.3552,NO
1.0,YES
0.6789,NO
1.0,YES
0.1483,NO
0.2059,NO
0.412,YES
1.0,YES
1.0,YES
0.6711,YES
0.257,NO
0.0678,NO
0.6711,YES
0.1552,NO
0.4216,YES
0.224,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1483,NO
1.0,YES
0.1052,NO
1.0,YES
0.3348,NO
0.7519,YES
0.25,NO
0.457,NO
0.4726,NO
0.1856,NO
0.4743,YES
0.31,NO
0.6711,YES
0.106,NO
0.2059,NO
0.412,YES
1.0,YES
1.0,YES
0.744,YES
0.2229,NO
0.0695,NO
0.744,YES
0.4027,NO
0.4796,YES
0.224,NO
0.1503,NO
0.1873,NO
0.2833,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.3711,NO
0.7957,YES
0.4027,NO
0.457,NO
0.4726,NO
0.4027,NO
0.5259,YES
0.4027,NO
0.744,YES
0.2552,NO
0.2526,NO
0.3143,NO
0.3776,NO
0.3776,NO
0.4344,NO
0.4239,NO
0.2552,NO
0.6008,NO
0.3073,NO
0.4141,NO
0.3073,NO
1.0,YES
0.9658,YES
0.9975,YES
0.2552,NO
0.4495,NO
0.2552,NO
0.2843,NO
0.3599,NO
0.2417,NO
0.3073,NO
0.3073,NO
0.3073,NO
0.3073,NO
0.4344,NO
0.068,NO
0.4344,NO
1.0,YES
1.0,YES
0.2452,NO
0.189,NO
0.1527,NO
0.156,NO
1.0,YES
0.3838,YES
0.1219,NO
0.3252,NO
0.1707,NO
0.3252,NO
0.0399,NO
0.0678,NO
0.0563,NO
1.0,YES
0.189,NO
0.4171,YES
0.1452,NO
1.0,YES
0.1137,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.2116,NO
0.1437,NO
0.1286,NO
0.1105,NO
0.2059,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.2382,NO
0.0592,NO
0.7752,YES
0.1584,NO
0.487,YES
0.224,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.3867,NO
1.0,YES
0.2887,NO
0.457,NO
0.4726,NO
0.1856,NO
0.5479,YES
0.3581,NO
0.7752,YES
1.0,YES
1.0,YES
0.2452,NO
0.2287,NO
0.3075,NO
0.3139,NO
1.0,YES
0.974,YES
0.334,NO
0.2506,NO
0.334,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.334,NO
0.1818,NO
0.3075,NO
0.267,NO
0.2831,NO
0.6593,NO
0.3895,NO
0.2874,NO
0.6773,NO
0.2831,NO
0.2605,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.2134,NO
0.2391,NO
0.1733,NO
0.1685,NO
0.5985,NO
0.2831,NO
0.391,NO
0.2831,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.1787,NO
1.0,YES
1.0,YES
0.2452,NO
0.2282,NO
0.2289,NO
0.2289,NO
1.0,YES
0.9863,YES
0.2289,NO
0.1431,NO
0.1955,NO
0.1431,NO
0.2636,NO
0.2546,NO
0.263,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
