Similarity,Associated
0.2579,NO
0.1454,NO
0.4842,NO
0.8458,NO
0.5412,NO
0.9457,NO
0.5736,NO
0.208,NO
0.5892,NO
3.4688,YES
0.3498,NO
3.2106,YES
0.5892,NO
0.4302,NO
0.2953,NO
0.3445,NO
0.6421,NO
0.269,NO
0.6148,NO
0.3744,NO
0.7952,NO
4.0629,YES
2.8824,YES
2.6501,YES
2.3605,YES
1.0166,NO
3.2778,YES
0.5267,NO
0.9179,YES
1.2452,YES
0.2992,NO
0.4104,NO
0.2619,NO
0.2917,NO
1.2273,YES
0.412,YES
0.2433,NO
0.3413,NO
0.0684,NO
0.2432,NO
0.3813,NO
0.1663,NO
0.0926,NO
0.4783,YES
0.5094,NO
1.478,YES
0.1771,NO
1.599,YES
0.464,NO
0.216,NO
0.2435,NO
0.1684,NO
0.26,NO
0.1321,NO
0.2536,NO
0.0809,NO
0.4143,NO
0.2381,NO
0.4458,NO
0.8359,NO
0.4278,NO
0.6985,NO
0.6273,NO
0.1831,NO
0.4358,NO
3.2948,YES
0.2604,NO
2.7309,YES
0.3933,NO
0.1783,NO
0.0641,NO
0.3046,NO
0.399,NO
0.4341,NO
0.525,NO
0.5236,NO
0.6263,NO
3.5867,YES
2.6327,YES
2.1036,YES
1.9116,YES
0.8526,NO
2.7957,YES
0.5638,NO
0.8717,YES
1.2291,YES
0.5683,NO
0.3237,NO
0.2464,NO
0.4758,NO
0.5144,YES
0.4467,YES
0.3971,NO
0.1197,NO
0.4114,NO
0.1978,NO
0.5424,NO
0.4364,NO
0.3575,NO
1.1842,YES
0.5337,NO
0.9249,YES
0.1791,NO
1.5428,YES
0.4165,NO
0.2158,NO
0.1697,NO
0.3251,NO
0.2408,NO
0.5468,NO
0.2837,NO
0.2487,NO
0.2871,NO
0.066,NO
0.5472,YES
2.2678,YES
1.1606,YES
1.6243,YES
0.2137,NO
0.1168,NO
1.3176,YES
0.3203,NO
0.3997,YES
0.0658,NO
0.5371,NO
0.6363,NO
0.3788,NO
0.255,NO
1.9573,YES
0.2576,NO
1.2577,YES
0.3443,NO
2.4197,YES
0.1961,NO
0.6328,NO
0.5516,NO
0.1712,NO
0.8997,YES
0.6045,NO
0.5828,YES
0.1577,NO
0.1783,NO
0.202,NO
0.6104,NO
0.4314,NO
0.6104,NO
0.3161,NO
0.1719,NO
0.5777,NO
1.6797,YES
0.1291,NO
1.8858,YES
0.188,NO
0.2612,NO
0.1125,NO
0.3395,NO
0.5953,NO
0.2257,NO
0.5372,NO
0.3331,NO
0.7349,NO
2.2235,YES
1.4563,YES
1.679,YES
1.6253,YES
0.5848,NO
1.899,YES
0.3297,NO
0.351,NO
0.2499,NO
0.515,YES
1.8321,YES
1.3638,YES
0.8835,YES
0.353,NO
0.1662,NO
0.7249,YES
0.5003,NO
0.4663,YES
0.2879,NO
0.6297,NO
0.4205,NO
0.3165,NO
0.2033,NO
1.6354,YES
0.2438,NO
0.9159,YES
0.3888,NO
1.9203,YES
0.3195,NO
0.3497,NO
0.3609,NO
0.3896,NO
0.8268,YES
0.3278,NO
0.6181,YES
0.3762,NO
0.2673,NO
0.5318,NO
0.4817,NO
0.4421,NO
0.8187,NO
0.5273,NO
0.1984,NO
0.7115,NO
2.2046,YES
0.4957,NO
1.911,YES
0.6781,NO
0.5688,NO
0.4203,NO
0.4102,NO
0.4267,NO
0.4278,NO
0.4423,NO
0.5284,NO
0.503,NO
2.7674,YES
1.9644,YES
2.2828,YES
1.6999,YES
1.1766,NO
2.5552,YES
0.5702,NO
0.2091,NO
0.0732,NO
0.6171,NO
0.3668,NO
0.2766,NO
0.8541,NO
0.341,NO
0.0823,NO
0.4817,NO
1.4026,YES
0.5687,NO
1.1793,YES
0.1934,NO
0.1098,NO
0.0808,NO
0.1328,NO
0.3209,NO
0.23,NO
0.4612,NO
0.2175,NO
0.4776,NO
1.6186,YES
1.214,YES
1.158,YES
0.8822,YES
1.0305,NO
1.4434,YES
0.5498,NO
0.4975,NO
0.2294,NO
0.1858,NO
0.6329,NO
0.3796,NO
0.6228,NO
0.452,NO
0.182,NO
0.3306,NO
2.6441,YES
0.0889,NO
2.5662,YES
0.7323,NO
0.4292,NO
0.3401,NO
0.4108,NO
0.465,NO
0.3976,NO
0.5785,NO
0.541,NO
0.7025,NO
2.8653,YES
1.9967,YES
1.4667,YES
1.738,YES
0.5521,NO
2.1044,YES
0.3186,NO
0.3407,NO
0.1918,NO
0.4046,NO
0.8165,NO
0.561,NO
0.6025,NO
0.4562,NO
0.1696,NO
0.5252,NO
2.0029,YES
0.3784,NO
1.8731,YES
0.4872,NO
0.2364,NO
0.1431,NO
0.2513,NO
0.6688,NO
0.4832,NO
0.5351,NO
0.4945,NO
0.9015,NO
2.2029,YES
1.3278,YES
1.3229,YES
1.6572,YES
0.7146,NO
1.4615,YES
0.3863,NO
0.365,NO
0.3282,NO
2.3047,YES
1.1391,YES
0.5246,YES
3.0223,YES
0.475,NO
0.2266,NO
2.4434,YES
0.6927,NO
2.2064,YES
0.7027,NO
0.7667,NO
0.787,NO
0.3803,NO
0.1637,NO
1.0196,YES
0.4559,NO
0.4936,YES
0.5509,NO
1.0698,YES
0.8751,NO
0.7101,NO
0.6271,NO
0.5452,NO
3.554,YES
1.0087,NO
2.909,YES
0.0733,NO
0.0633,NO
1.0187,YES
0.6068,NO
0.3555,NO
1.2872,YES
0.1473,NO
0.0877,NO
1.3347,YES
0.1476,NO
1.3607,YES
0.0709,NO
0.3465,NO
0.2572,NO
0.1113,NO
0.038,NO
0.6124,NO
0.0903,NO
0.4008,NO
0.0869,NO
0.749,NO
0.1495,NO
0.2172,NO
0.1512,NO
0.116,NO
1.6058,YES
0.2888,NO
1.2856,YES
0.4241,NO
0.093,NO
1.2016,YES
3.1375,YES
2.0063,YES
1.9869,YES
0.3916,NO
0.1304,NO
1.3865,YES
0.6813,NO
0.7972,YES
0.1109,NO
0.4773,NO
0.4579,NO
0.2175,NO
0.2797,NO
2.7955,YES
0.2903,NO
2.094,YES
0.4185,NO
3.6787,YES
0.4457,NO
0.8969,NO
0.9466,NO
0.2629,NO
1.5068,YES
0.8037,NO
1.0322,YES
0.0516,NO
0.1401,NO
0.8045,YES
0.5736,NO
0.2863,NO
1.5676,YES
0.1749,NO
0.1052,NO
1.238,YES
0.4323,NO
0.762,YES
0.2057,NO
0.1728,NO
0.1347,NO
0.1102,NO
0.0743,NO
0.5343,NO
0.0983,NO
0.3522,NO
0.1421,NO
0.6902,NO
0.5031,NO
0.4364,NO
0.4639,NO
0.3186,NO
1.6351,YES
0.616,NO
1.2475,YES
0.3228,NO
0.1963,NO
0.433,YES
1.7284,YES
1.4144,YES
0.5628,YES
0.4,NO
0.1227,NO
0.3646,YES
0.3862,NO
0.3405,YES
0.2044,NO
0.6285,NO
0.4457,NO
0.2562,NO
0.2178,NO
1.6253,YES
0.1928,NO
0.9205,YES
0.3152,NO
1.8758,YES
0.2401,NO
0.3184,NO
0.2844,NO
0.279,NO
0.4736,YES
0.2488,NO
0.3266,YES
0.8305,YES
1.3777,YES
0.4182,NO
0.4307,NO
0.3346,NO
0.4474,NO
0.6516,YES
0.5101,YES
0.32,NO
0.3089,NO
0.254,NO
0.3607,NO
0.5702,NO
0.3956,NO
0.3745,NO
1.1656,YES
0.5979,NO
0.9786,YES
0.207,NO
1.5928,YES
0.505,NO
0.3672,NO
0.239,NO
0.3352,NO
0.4172,NO
0.4078,NO
0.3206,NO
0.0915,NO
0.0867,NO
0.2022,NO
2.3871,YES
1.4086,YES
0.5725,YES
3.1378,YES
0.2721,NO
0.1925,NO
2.677,YES
0.1639,NO
2.3705,YES
0.1625,NO
0.619,NO
0.5192,NO
0.2127,NO
0.1219,NO
1.5531,YES
0.2404,NO
0.526,YES
0.3723,NO
1.5309,YES
0.3278,NO
0.3382,NO
0.5384,NO
0.2191,NO
3.2916,YES
0.547,NO
2.6297,YES
0.1234,NO
0.3806,NO
3.1754,YES
1.8794,YES
0.7243,YES
4.4057,YES
0.4742,NO
0.3542,NO
4.0591,YES
0.8833,NO
3.126,YES
0.7486,NO
0.612,NO
0.685,NO
0.2464,NO
0.1785,NO
1.6357,YES
0.3521,NO
0.9516,YES
0.5098,NO
1.9085,YES
1.2341,NO
1.0225,NO
1.0358,NO
0.9387,NO
4.979,YES
1.3923,NO
4.3644,YES
0.2765,NO
0.5151,NO
3.9616,YES
1.3922,YES
0.7055,YES
5.1696,YES
0.6451,NO
0.3471,NO
3.7083,YES
1.0264,NO
3.9294,YES
0.772,NO
0.3762,NO
0.5122,NO
0.1891,NO
0.2866,NO
1.2811,YES
0.4805,NO
0.9452,YES
0.5798,NO
1.512,YES
1.3108,NO
1.0356,NO
0.9815,NO
0.765,NO
6.2231,YES
1.5117,NO
4.5737,YES
0.1511,NO
0.1569,NO
3.0922,YES
0.943,YES
0.5336,YES
3.9838,YES
0.4063,NO
0.2086,NO
2.8328,YES
0.7197,NO
3.0264,YES
0.5684,NO
0.7787,NO
0.7497,NO
0.4462,NO
0.0947,NO
1.0756,YES
0.239,NO
0.7188,YES
0.247,NO
1.2562,YES
0.9248,NO
0.7887,NO
0.7608,NO
0.4464,NO
4.5723,YES
1.0764,NO
3.3092,YES
0.3295,NO
0.1745,NO
0.7898,YES
3.5218,YES
1.889,YES
1.6468,YES
0.3481,NO
0.1681,NO
1.2623,YES
0.8344,NO
0.4945,YES
0.3742,NO
0.8622,NO
0.7931,NO
0.4031,NO
0.3155,NO
2.7138,YES
0.1945,NO
1.6111,YES
0.415,NO
3.1527,YES
0.6128,NO
0.9472,NO
0.7889,NO
0.4877,NO
0.9569,YES
0.919,NO
0.5688,YES
0.2537,NO
0.1694,NO
1.0639,YES
3.3925,YES
1.8675,YES
1.8953,YES
0.3352,NO
0.1514,NO
1.2736,YES
0.3546,NO
0.8173,YES
0.1463,NO
0.4589,NO
0.5495,NO
0.174,NO
0.2958,NO
2.7471,YES
0.2017,NO
1.6498,YES
0.3668,NO
3.1398,YES
0.203,NO
0.5739,NO
0.6215,NO
0.3486,NO
1.2496,YES
0.6486,NO
0.5918,YES
0.3385,NO
0.2073,NO
0.2706,NO
0.579,NO
0.3401,NO
0.6438,NO
0.3463,NO
0.116,NO
0.745,NO
0.4011,NO
0.3209,NO
0.3162,NO
1.4533,YES
0.8041,YES
0.7137,YES
0.0949,NO
0.6272,NO
0.2736,NO
0.4264,NO
0.3358,NO
0.6885,NO
0.3375,NO
0.3088,NO
0.2731,NO
0.3755,NO
0.4721,NO
0.4634,NO
0.339,NO
1.5003,YES
1.3797,YES
0.6039,NO
0.3024,NO
0.1445,NO
0.5111,NO
1.4147,YES
0.4436,YES
0.4515,NO
0.2542,NO
0.3454,NO
0.1527,NO
0.231,NO
0.2201,NO
0.0709,NO
0.7066,YES
0.3818,NO
2.0962,YES
0.1221,NO
2.1976,YES
0.27,NO
0.1163,NO
0.2378,NO
0.2102,NO
0.1506,NO
0.5681,NO
0.3469,NO
0.3921,NO
0.4977,NO
0.2992,NO
0.808,YES
2.7151,YES
1.6012,YES
1.1067,YES
0.4603,NO
0.1688,NO
0.7526,YES
0.5361,NO
0.707,YES
0.3037,NO
0.7184,NO
0.6442,NO
0.3657,NO
0.2552,NO
1.9982,YES
0.3554,NO
1.404,YES
0.508,NO
2.3212,YES
0.3087,NO
0.6193,NO
0.4815,NO
0.3322,NO
0.9938,YES
0.7013,NO
0.5395,YES
1.6523,YES
1.637,YES
0.4367,NO
0.2072,NO
0.2072,NO
0.2433,NO
1.004,YES
0.5417,YES
0.3046,NO
0.3901,NO
0.1326,NO
0.3562,NO
0.3461,NO
0.2853,NO
0.1541,NO
1.4731,YES
0.3317,NO
1.8642,YES
0.0775,NO
2.4648,YES
0.2086,NO
0.3871,NO
0.2198,NO
0.331,NO
0.441,NO
0.4535,NO
0.3914,NO
0.2644,NO
0.3024,NO
0.1986,NO
0.3769,NO
0.728,NO
0.4929,NO
0.3549,NO
0.3442,NO
0.1607,NO
0.2445,NO
1.5093,YES
0.3788,NO
1.3936,YES
0.4413,NO
0.321,NO
0.2363,NO
0.2186,NO
0.4284,NO
0.4364,NO
0.3986,NO
0.4372,NO
0.6382,NO
1.5441,YES
0.8598,YES
0.7126,YES
1.2783,YES
0.6343,NO
0.7828,YES
0.3843,NO
0.8649,YES
1.4775,YES
0.4058,NO
0.2722,NO
0.2233,NO
0.2843,NO
1.2096,YES
0.4967,YES
0.1104,NO
0.3902,NO
0.1331,NO
0.3148,NO
0.4505,NO
0.2401,NO
0.2103,NO
0.6567,YES
0.3764,NO
1.3764,YES
0.1599,NO
1.6623,YES
0.3185,NO
0.3105,NO
0.3141,NO
0.1974,NO
0.2611,NO
0.2757,NO
0.3107,NO
0.1681,NO
0.6084,NO
0.4593,NO
0.4934,NO
1.1245,NO
0.6007,NO
0.8822,NO
0.7692,NO
0.2531,NO
0.49,NO
3.1829,YES
0.3777,NO
2.4049,YES
0.8693,NO
0.3999,NO
0.3441,NO
0.4281,NO
0.7695,NO
0.6335,NO
0.6135,NO
0.7945,NO
1.0109,NO
3.2189,YES
2.5274,YES
1.8671,YES
1.5618,YES
0.8226,NO
2.519,YES
0.3575,NO
