Similarity,Associated
0.4214,NO
0.1686,NO
1.0791,NO
0.4729,NO
0.7014,NO
1.1922,NO
1.1048,NO
0.2992,NO
1.2737,NO
1.939,YES
0.5644,NO
2.3984,YES
0.7279,NO
0.5224,NO
0.522,NO
0.3648,NO
1.2059,NO
0.255,NO
1.3444,NO
0.1595,NO
0.8418,NO
2.5724,YES
2.454,YES
2.5923,YES
2.4248,YES
0.8151,NO
2.7312,YES
0.6274,NO
2.5643,YES
0.4097,YES
1.1318,NO
0.7055,NO
0.3769,NO
1.5349,NO
2.369,YES
2.0066,YES
1.319,NO
0.7211,NO
1.1232,NO
0.7309,NO
0.7499,NO
0.5727,NO
0.714,NO
1.2209,YES
0.6597,NO
2.12,YES
0.888,NO
2.199,YES
0.7455,NO
0.7184,NO
0.7316,NO
0.8551,NO
0.5986,NO
1.5277,NO
1.0812,NO
0.8434,NO
0.5728,NO
0.2879,NO
1.0109,NO
0.6402,NO
0.4651,NO
1.1698,NO
0.92,NO
0.4018,NO
1.2555,NO
2.9962,YES
0.7523,NO
3.1893,YES
0.6342,NO
0.557,NO
0.2702,NO
0.343,NO
0.8344,NO
0.2781,NO
1.1484,NO
0.2767,NO
0.9115,NO
3.1105,YES
3.0922,YES
3.14,YES
2.8662,YES
1.027,NO
3.1479,YES
0.8536,NO
2.8862,YES
0.361,YES
0.7041,NO
0.9369,NO
0.6003,NO
1.4436,NO
3.0579,YES
2.2882,YES
1.112,NO
0.676,NO
0.7816,NO
0.8969,NO
0.7272,NO
0.4699,NO
0.6502,NO
1.1636,YES
0.8292,NO
2.5562,YES
1.2126,NO
2.6494,YES
0.6225,NO
0.6945,NO
0.8406,NO
0.9872,NO
0.5744,NO
1.542,NO
1.1686,NO
0.7229,NO
1.7122,NO
0.3555,NO
2.3577,YES
2.8435,YES
3.1246,YES
2.5243,YES
1.9696,NO
0.6748,NO
2.1873,YES
1.198,NO
2.3899,YES
1.1543,NO
0.4995,NO
0.8627,NO
0.2833,NO
0.7087,NO
3.3711,YES
0.7455,NO
4.6088,YES
0.7638,NO
3.5148,YES
0.8612,NO
1.2275,NO
1.7456,NO
1.2088,NO
2.2844,YES
1.6677,NO
1.674,YES
1.3002,NO
0.3878,NO
1.6328,NO
1.6497,NO
1.386,NO
2.0093,NO
2.1041,NO
0.794,NO
2.1693,NO
3.4765,YES
1.2844,NO
3.8839,YES
1.1821,NO
1.102,NO
0.7734,NO
0.5811,NO
1.8379,NO
0.6641,NO
2.7673,NO
0.7037,NO
1.819,NO
3.5787,YES
3.7854,YES
4.0825,YES
3.4018,YES
1.8102,NO
4.1502,YES
1.2653,NO
1.4352,NO
0.2753,NO
1.1291,YES
2.4359,YES
2.7497,YES
1.5156,YES
1.5243,NO
0.4976,NO
1.6959,YES
1.4292,NO
1.7798,YES
1.3964,NO
0.6434,NO
1.1044,NO
0.653,NO
0.5355,NO
2.6555,YES
0.6511,NO
4.0903,YES
0.4556,NO
2.8984,YES
0.813,NO
1.5561,NO
1.5146,NO
0.8271,NO
1.9484,YES
1.6034,NO
1.1476,YES
0.8864,NO
0.1478,NO
1.0738,NO
0.6685,NO
0.7947,NO
1.4869,NO
1.4336,NO
0.5724,NO
1.5583,NO
1.8579,YES
0.8091,NO
2.085,YES
0.8252,NO
0.6216,NO
0.7554,NO
0.4337,NO
1.0785,NO
0.5372,NO
1.6059,NO
0.5449,NO
0.9734,NO
2.1517,YES
1.9313,YES
2.4039,YES
2.2139,YES
1.3777,NO
2.4094,YES
0.9931,NO
0.7724,NO
0.3402,NO
1.1486,NO
0.7855,NO
0.5303,NO
1.6611,NO
1.2319,NO
0.5444,NO
1.6597,NO
3.0187,YES
0.7853,NO
3.4333,YES
0.7853,NO
0.4877,NO
0.2447,NO
0.2678,NO
0.8673,NO
0.4303,NO
1.4772,NO
0.4294,NO
0.9112,NO
3.0882,YES
3.2513,YES
3.2732,YES
2.8793,YES
1.3186,NO
3.143,YES
0.9268,NO
1.3441,NO
0.4542,NO
1.6822,NO
1.1451,NO
0.6594,NO
2.1917,NO
1.9863,NO
1.0281,NO
2.109,NO
3.4867,YES
1.3488,NO
3.8262,YES
0.9751,NO
0.614,NO
0.487,NO
0.7618,NO
1.2352,NO
0.8211,NO
1.8352,NO
0.9734,NO
1.0851,NO
3.6777,YES
3.8942,YES
4.1047,YES
3.4016,YES
1.8117,NO
4.0245,YES
1.3516,NO
1.2334,NO
0.4048,NO
1.1407,NO
1.3605,NO
1.0815,NO
1.5631,NO
1.7907,NO
0.8522,NO
1.5426,NO
3.1286,YES
1.1803,NO
3.287,YES
0.7461,NO
0.8031,NO
0.5526,NO
0.7507,NO
1.177,NO
0.7777,NO
2.2199,NO
0.7422,NO
1.5335,NO
3.032,YES
3.2732,YES
3.508,YES
2.8741,YES
1.6914,NO
3.5855,YES
1.1122,NO
1.9426,NO
