Similarity,Associated
0.1687,NO
0.1687,NO
0.0829,NO
0.2653,NO
0.1663,NO
0.1986,NO
0.1579,NO
0.1687,NO
0.1525,NO
1.0,YES
0.0939,NO
1.0,YES
0.0221,NO
0.1697,NO
0.047,NO
0.1687,NO
0.1733,NO
0.1544,NO
0.1701,NO
0.1171,NO
0.2083,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.1083,NO
1.0,YES
0.3715,YES
0.1415,NO
0.1659,NO
0.1659,NO
0.1778,NO
0.1608,YES
1.0,YES
0.1405,NO
0.084,NO
0.1659,NO
0.0483,NO
0.092,NO
0.0633,NO
0.1835,NO
1.0,YES
0.1138,NO
1.0,YES
0.1344,NO
1.0,YES
0.0742,NO
0.049,NO
0.1218,NO
0.0607,NO
0.0483,NO
0.1778,NO
0.1474,NO
0.1659,NO
0.1439,NO
0.0434,NO
0.1452,NO
0.2653,NO
0.2143,NO
0.1452,NO
0.1579,NO
0.076,NO
0.1373,NO
0.5081,YES
0.2137,NO
1.0,YES
0.1625,NO
0.1766,NO
0.1625,NO
0.076,NO
0.1733,NO
0.0959,NO
0.2143,NO
0.0858,NO
0.1498,NO
1.0,YES
0.4613,YES
0.5081,YES
0.5081,YES
0.1452,NO
1.0,YES
0.2137,NO
0.4232,YES
1.0,YES
0.1525,NO
0.204,NO
0.204,NO
0.1525,NO
0.1369,YES
0.3164,YES
0.0654,NO
0.1387,NO
0.204,NO
0.1387,NO
0.2094,NO
0.2094,NO
0.2094,NO
1.0,YES
0.0978,NO
1.0,YES
0.1216,NO
0.274,YES
0.044,NO
0.1387,NO
0.1387,NO
0.1387,NO
0.1387,NO
0.1489,NO
0.1355,NO
0.204,NO
0.1468,NO
0.0635,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.0543,NO
0.0303,NO
0.2465,YES
0.1531,NO
1.0,YES
0.1531,NO
0.1477,NO
0.0844,NO
0.0885,NO
0.0891,NO
1.0,YES
0.0241,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2125,NO
0.1531,NO
0.2732,YES
0.2113,NO
1.0,YES
0.1694,NO
0.1926,NO
0.133,NO
0.2067,NO
0.2067,NO
0.2286,NO
0.1387,NO
0.1694,NO
0.1525,NO
1.0,YES
0.1312,NO
1.0,YES
0.069,NO
0.1766,NO
0.1813,NO
0.1926,NO
0.1118,NO
0.1926,NO
0.2067,NO
0.1694,NO
0.2083,NO
0.4997,YES
0.4206,YES
1.0,YES
1.0,YES
0.2286,NO
1.0,YES
0.133,NO
0.1566,NO
0.1132,NO
0.1371,YES
1.0,YES
1.0,YES
0.1476,YES
0.1306,NO
0.11,NO
0.1201,YES
0.1296,NO
0.2886,YES
0.2548,NO
0.0426,NO
0.2003,NO
0.0906,NO
0.1132,NO
1.0,YES
0.1132,NO
1.0,YES
0.0846,NO
1.0,YES
0.2548,NO
0.2519,NO
0.1488,NO
0.0827,NO
0.1429,YES
0.2548,NO
0.2886,YES
0.1439,NO
0.0434,NO
0.2199,NO
0.2653,NO
0.1508,NO
0.2963,NO
0.1579,NO
0.0623,NO
0.2252,NO
1.0,YES
0.1934,NO
1.0,YES
0.151,NO
0.1766,NO
0.2269,NO
0.0656,NO
0.1906,NO
0.0959,NO
0.1464,NO
0.0858,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1934,NO
1.0,YES
0.2199,NO
0.1553,NO
0.1197,NO
0.2188,NO
0.1926,NO
0.1879,NO
0.2963,NO
0.1387,NO
0.1197,NO
0.2252,NO
1.0,YES
0.2213,NO
1.0,YES
0.151,NO
0.1766,NO
0.0598,NO
0.1197,NO
0.2338,NO
0.1544,NO
0.2338,NO
0.0858,NO
0.2338,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2213,NO
1.0,YES
0.2188,NO
0.1553,NO
0.1579,NO
0.1517,NO
0.2664,NO
0.2664,NO
0.2963,NO
0.1579,NO
0.1479,NO
0.2252,NO
1.0,YES
0.2664,NO
1.0,YES
0.2085,NO
0.2085,NO
0.2085,NO
0.1579,NO
0.1906,NO
0.1579,NO
0.2174,NO
0.0858,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.2664,NO
0.1118,NO
0.1348,NO
0.1006,NO
0.2653,NO
0.2184,NO
0.1331,NO
0.1579,NO
0.1118,NO
0.1006,NO
0.4371,YES
0.2085,NO
1.0,YES
0.1871,NO
0.1871,NO
0.1871,NO
0.1348,NO
0.1733,NO
0.1348,NO
0.2184,NO
0.1118,NO
0.1498,NO
1.0,YES
0.4613,YES
0.3961,YES
0.3961,YES
0.1277,NO
1.0,YES
0.2085,NO
0.153,NO
0.0635,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1924,NO
0.153,NO
1.0,YES
0.1475,NO
1.0,YES
0.1214,NO
0.2203,NO
0.2203,NO
0.2203,NO
0.153,NO
0.2337,YES
0.153,NO
0.2829,YES
0.153,NO
0.2157,YES
0.1629,NO
0.2192,NO
0.2493,NO
0.1214,NO
1.0,YES
0.2714,NO
1.0,YES
0.0811,NO
0.0727,NO
0.3483,YES
0.172,NO
0.172,NO
0.477,YES
0.0732,NO
0.0733,NO
0.3803,YES
0.2742,NO
0.477,YES
0.2742,NO
0.2875,NO
0.2875,NO
0.2875,NO
0.0733,NO
0.3456,NO
0.0733,NO
0.3456,NO
0.0733,NO
0.3456,NO
0.2742,NO
0.2742,NO
0.2742,NO
0.2742,NO
0.477,YES
0.1032,NO
0.3483,YES
0.1768,NO
0.0475,NO
0.1155,YES
0.3605,YES
0.3605,YES
0.329,YES
0.0611,NO
0.1768,NO
0.3174,YES
0.1442,NO
0.3605,YES
0.33,NO
0.2585,NO
0.2585,NO
0.2585,NO
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.33,NO
0.1522,NO
0.2125,NO
0.0948,NO
0.329,YES
0.33,NO
0.3605,YES
0.1523,NO
0.0302,NO
1.0,YES
0.1398,NO
0.1149,NO
1.0,YES
0.147,NO
0.0672,NO
1.0,YES
0.2147,NO
1.0,YES
0.2147,NO
0.202,NO
0.1848,NO
0.171,NO
0.0642,NO
0.3036,NO
0.0623,NO
0.3036,NO
0.0698,NO
0.3036,NO
0.1221,NO
0.1329,NO
0.2493,NO
0.2147,NO
1.0,YES
0.0573,NO
1.0,YES
0.1468,NO
0.0854,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.0854,NO
0.2465,YES
0.1475,NO
1.0,YES
0.1027,NO
0.1477,NO
0.1632,NO
0.0906,NO
0.0854,NO
1.0,YES
0.0836,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2519,NO
0.1488,NO
0.1027,NO
0.2732,YES
0.2113,NO
1.0,YES
1.0,YES
1.0,YES
0.1531,NO
0.1955,NO
0.1955,NO
0.1636,NO
0.352,YES
1.0,YES
0.0692,NO
0.149,NO
0.1955,NO
0.149,NO
0.0995,NO
0.0294,NO
0.0437,NO
1.0,YES
0.0457,NO
0.3626,YES
0.1009,NO
0.3626,YES
0.0836,NO
0.149,NO
0.149,NO
0.149,NO
0.149,NO
0.1636,NO
0.1665,NO
0.1955,NO
0.1523,NO
0.0657,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1924,NO
0.0657,NO
1.0,YES
0.1763,NO
1.0,YES
0.1763,NO
0.1477,NO
0.1848,NO
0.236,NO
0.0657,NO
0.2337,YES
0.132,NO
0.2829,YES
0.1481,NO
0.2157,YES
0.1629,NO
0.2192,NO
0.1763,NO
0.1763,NO
1.0,YES
0.2714,NO
1.0,YES
0.1523,NO
0.1494,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1955,NO
0.1467,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2149,NO
0.1848,NO
0.1085,NO
0.1494,NO
0.2337,YES
0.1494,NO
0.2829,YES
0.1481,NO
0.2157,YES
0.3049,NO
0.3049,NO
0.3049,NO
0.3049,NO
1.0,YES
0.2714,NO
1.0,YES
0.17,NO
0.0958,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1955,NO
0.1184,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.2149,NO
0.1848,NO
0.1085,NO
0.1184,NO
0.2337,YES
0.132,NO
0.2829,YES
0.1481,NO
0.2157,YES
0.2904,NO
0.2904,NO
0.2904,NO
0.2904,NO
1.0,YES
0.2714,NO
1.0,YES
0.17,NO
0.0802,NO
1.0,YES
0.3077,YES
0.3077,YES
1.0,YES
0.147,NO
0.0672,NO
0.4909,YES
0.1664,NO
1.0,YES
0.1664,NO
0.202,NO
0.0907,NO
0.0923,NO
0.0941,NO
0.1919,YES
0.073,NO
0.2179,YES
0.0613,NO
0.1837,YES
0.1265,NO
0.1285,NO
0.2493,NO
0.1664,NO
1.0,YES
0.1048,NO
1.0,YES
0.1468,NO
0.1202,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.1018,NO
0.2465,YES
0.1475,NO
1.0,YES
0.145,NO
0.1477,NO
0.1632,NO
0.2045,NO
0.1202,NO
1.0,YES
0.1202,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2519,NO
0.1488,NO
0.0827,NO
0.2732,YES
0.2113,NO
1.0,YES
0.0969,NO
0.0288,NO
0.2728,YES
1.0,YES
1.0,YES
0.2728,YES
0.0866,NO
0.0969,NO
0.2635,YES
0.0731,NO
0.3313,YES
0.0291,NO
0.1068,NO
0.1068,NO
0.1068,NO
0.0969,NO
1.0,YES
0.0969,NO
0.4264,YES
0.0969,NO
1.0,YES
0.0547,NO
0.0908,NO
0.0906,NO
0.0404,NO
0.2728,YES
0.104,NO
0.3313,YES
0.1243,NO
0.1233,NO
0.1653,NO
0.148,NO
0.148,NO
0.1653,NO
0.0796,NO
0.1243,NO
0.0796,NO
0.0516,NO
0.147,NO
0.0403,NO
0.3842,YES
0.3842,YES
0.4103,YES
0.1243,NO
0.1191,NO
0.1243,NO
0.148,NO
0.1243,NO
0.1191,NO
0.0338,NO
0.0697,NO
0.0595,NO
0.0354,NO
0.147,NO
0.1443,NO
0.1653,NO
0.4232,YES
1.0,YES
0.078,NO
0.1222,NO
0.1222,NO
0.1097,NO
0.1369,YES
0.3686,YES
0.078,NO
0.0865,NO
0.0543,NO
0.0865,NO
0.0887,NO
0.0228,NO
0.0161,NO
1.0,YES
0.1222,NO
1.0,YES
0.1137,NO
0.274,YES
0.1222,NO
0.0865,NO
0.0865,NO
0.0865,NO
0.0865,NO
0.1139,NO
0.0889,NO
0.078,NO
0.1468,NO
0.1025,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.0866,NO
0.0324,NO
0.2465,YES
0.1475,NO
1.0,YES
0.1012,NO
0.2227,NO
0.2227,NO
0.2227,NO
0.1025,NO
1.0,YES
