Similarity,Associated
0.1744,NO
0.1819,NO
0.5722,NO
0.2323,NO
0.2804,NO
0.6333,NO
0.4164,NO
0.1819,NO
0.4753,NO
1.0,YES
0.2323,NO
1.0,YES
0.3104,NO
0.3824,NO
0.3353,NO
0.2852,NO
0.3984,NO
0.2852,NO
0.2804,NO
0.2852,NO
0.2323,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.2351,NO
1.0,YES
0.3251,NO
0.9589,YES
1.0,YES
0.2893,NO
0.2796,NO
0.2796,NO
0.2796,NO
1.0,YES
1.0,YES
0.2796,NO
0.2425,NO
0.2796,NO
0.2425,NO
0.2584,NO
0.3148,NO
0.1953,NO
1.0,YES
0.2796,NO
0.8716,YES
0.1687,NO
1.0,YES
0.2796,NO
0.2425,NO
0.2425,NO
0.1052,NO
0.126,NO
0.1627,NO
0.2425,NO
0.2796,NO
0.32,NO
0.12,NO
0.5722,NO
0.5644,NO
0.31,NO
0.6333,NO
0.4164,NO
0.1316,NO
0.4753,NO
1.0,YES
0.2887,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2728,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3529,NO
0.294,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.179,NO
1.0,YES
0.3251,NO
0.9589,YES
1.0,YES
0.2893,NO
0.3559,NO
0.3559,NO
0.3559,NO
1.0,YES
1.0,YES
0.3559,NO
0.316,NO
0.3559,NO
0.316,NO
0.3157,NO
0.3845,NO
0.2386,NO
1.0,YES
0.3559,NO
0.8716,YES
0.2148,NO
1.0,YES
0.3559,NO
0.316,NO
0.316,NO
0.2187,NO
0.2187,NO
0.2071,NO
0.316,NO
0.3559,NO
0.3229,NO
0.1652,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.2651,NO
0.2493,NO
1.0,YES
0.3816,NO
1.0,YES
0.254,NO
0.1446,NO
0.42,NO
0.1762,NO
0.2011,NO
1.0,YES
0.2254,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.5347,NO
0.3056,NO
0.254,NO
0.582,YES
0.4444,NO
1.0,YES
0.2169,NO
0.111,NO
0.3565,NO
0.5352,NO
0.4528,NO
0.4528,NO
0.2595,NO
0.0908,NO
0.4528,NO
0.9481,YES
0.4528,NO
0.9187,YES
0.2548,NO
0.3337,NO
0.3166,NO
0.272,NO
0.4528,NO
0.272,NO
0.3613,NO
0.272,NO
0.4528,NO
0.9187,YES
0.9481,YES
0.9481,YES
0.9481,YES
0.2635,NO
0.9187,YES
0.4528,NO
0.3229,NO
0.0166,NO
