Similarity,Associated
0.2057,NO
0.1109,NO
0.6593,NO
0.6139,NO
0.191,NO
0.6773,NO
0.2687,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2391,NO
0.1733,NO
0.1035,NO
0.5133,NO
0.092,NO
0.4343,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1818,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.4007,NO
0.2664,NO
0.2664,NO
0.4007,NO
1.0,YES
1.0,YES
0.2853,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.0537,NO
0.1013,NO
0.1115,NO
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
1.0,YES
0.1603,NO
0.2314,NO
0.3066,NO
0.2314,NO
0.3066,NO
0.4007,NO
0.2314,NO
0.4007,NO
0.216,NO
0.3011,NO
0.3233,NO
0.6139,NO
0.3186,NO
0.3322,NO
0.2687,NO
0.0804,NO
0.2177,NO
1.0,YES
0.3471,NO
1.0,YES
0.1236,NO
0.2085,NO
0.1733,NO
0.3123,NO
0.5752,NO
0.2774,NO
0.3757,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
0.9611,YES
1.0,YES
0.1854,NO
0.6372,YES
0.2054,NO
1.0,YES
1.0,YES
0.6805,NO
0.5062,NO
0.5217,NO
0.6805,NO
1.0,YES
1.0,YES
0.6805,NO
0.601,NO
0.6805,NO
0.601,NO
0.7376,NO
0.7124,NO
0.7376,NO
1.0,YES
0.5115,NO
1.0,YES
0.5005,NO
1.0,YES
0.6805,NO
0.4197,NO
0.601,NO
0.4197,NO
0.601,NO
0.6805,NO
0.4197,NO
0.6805,NO
0.105,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.0527,NO
1.0,YES
0.3019,NO
1.0,YES
0.166,NO
0.379,NO
0.379,NO
0.379,NO
0.0921,NO
1.0,YES
0.0819,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3338,NO
0.5265,NO
0.3307,NO
1.0,YES
0.4619,NO
1.0,YES
0.1503,NO
0.2131,NO
0.4137,NO
0.6139,NO
0.3172,NO
0.4167,NO
0.2687,NO
0.0804,NO
0.4137,NO
1.0,YES
0.4354,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.221,NO
0.4176,NO
0.1963,NO
0.3054,NO
0.2508,NO
0.4137,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.4137,NO
0.6152,YES
0.4137,NO
0.1194,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1098,NO
1.0,YES
0.6968,NO
1.0,YES
0.6968,NO
0.3948,NO
0.3812,NO
0.3948,NO
0.2264,NO
1.0,YES
0.2011,NO
1.0,YES
0.4988,NO
1.0,YES
0.6968,NO
0.6232,NO
0.6968,NO
0.6968,NO
1.0,YES
0.462,NO
1.0,YES
0.2332,NO
0.2332,NO
0.4328,NO
0.3384,NO
0.3318,NO
0.4328,NO
0.1856,NO
0.2332,NO
0.4328,NO
1.0,YES
0.4328,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.2148,NO
0.3253,NO
0.224,NO
0.3183,NO
0.2508,NO
0.4328,NO
0.5181,YES
1.0,YES
0.5155,YES
1.0,YES
0.4328,NO
0.5155,YES
0.4328,NO
0.1671,NO
0.3133,NO
0.5133,NO
0.4834,NO
0.3315,NO
0.5273,NO
0.2344,NO
0.0932,NO
0.4095,NO
1.0,YES
0.551,NO
1.0,YES
0.1661,NO
0.1861,NO
0.0918,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1329,NO
0.2566,NO
1.0,YES
0.8945,YES
1.0,YES
1.0,YES
0.4095,NO
0.7786,YES
0.3378,NO
0.2093,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3315,NO
0.6773,NO
0.2687,NO
0.2093,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2729,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2253,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.3939,NO
0.2057,NO
0.2365,NO
0.6593,NO
0.6139,NO
0.3335,NO
0.6773,NO
0.2687,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.2453,NO
0.5133,NO
0.2179,NO
0.4343,NO
0.1867,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
0.755,YES
0.1184,NO
1.0,YES
0.3939,NO
0.2194,NO
0.3233,NO
1.0,YES
0.4964,YES
0.5116,YES
1.0,YES
0.3772,NO
0.2018,NO
1.0,YES
0.2963,NO
1.0,YES
0.196,NO
0.5121,NO
0.441,NO
0.441,NO
0.2194,NO
0.5205,YES
0.2282,NO
0.6649,YES
0.3329,NO
0.6673,YES
