Similarity,Associated
0.4702,NO
0.3313,NO
0.2597,NO
0.5418,NO
0.377,NO
0.5003,NO
0.579,NO
0.3464,NO
0.423,NO
1.7081,YES
0.3178,NO
0.3939,YES
0.2515,NO
0.3957,NO
0.1206,NO
0.4666,NO
0.3385,NO
0.3909,NO
0.3315,NO
0.3943,NO
0.2338,NO
0.7871,YES
0.9862,YES
1.7647,YES
1.4882,YES
0.1988,NO
1.2097,YES
0.3427,NO
1.5123,YES
1.3747,YES
0.1353,NO
0.3859,NO
0.2568,NO
0.5208,NO
1.6295,YES
1.3994,YES
0.4009,NO
0.4724,NO
0.3324,NO
0.1605,NO
0.402,NO
0.5472,NO
0.3275,NO
1.6251,YES
0.2729,NO
0.7672,YES
0.4111,NO
1.4654,YES
0.18,NO
0.1568,NO
0.1876,NO
0.348,NO
0.2419,NO
0.1947,NO
0.2754,NO
0.2218,NO
0.1471,NO
0.1494,NO
0.418,NO
0.6842,NO
0.4759,NO
0.5906,NO
0.4211,NO
0.1152,NO
0.6104,NO
2.0968,YES
0.447,NO
0.529,YES
0.218,NO
0.4553,NO
0.1582,NO
0.3169,NO
0.4342,NO
0.1764,NO
0.5964,NO
0.2233,NO
0.3239,NO
1.262,YES
1.5532,YES
2.2576,YES
1.5946,YES
0.2647,NO
0.9236,YES
0.4045,NO
1.1978,YES
2.0903,YES
0.3335,NO
0.493,NO
0.1966,NO
0.5955,NO
2.23,YES
0.9813,YES
0.7285,NO
0.2055,NO
0.5107,NO
0.1434,NO
0.3498,NO
0.2815,NO
0.3499,NO
2.1679,YES
0.3235,NO
1.5028,YES
0.4665,NO
2.1236,YES
0.26,NO
0.116,NO
0.0075,NO
0.1975,NO
0.093,NO
0.3578,NO
0.2932,NO
0.3557,NO
0.3002,NO
0.1924,NO
0.9373,YES
2.6967,YES
1.2869,YES
2.0505,YES
0.3331,NO
0.086,NO
2.1154,YES
0.5532,NO
1.6779,YES
0.0971,NO
0.5131,NO
1.0782,NO
0.4712,NO
0.2974,NO
1.8146,YES
0.2306,NO
2.6652,YES
0.2061,NO
1.4409,YES
0.2923,NO
0.101,NO
0.4681,NO
0.1075,NO
1.0339,YES
0.3903,NO
0.7362,YES
0.2938,NO
0.2598,NO
0.6513,NO
0.6063,NO
0.326,NO
0.5919,NO
0.6831,NO
0.3849,NO
0.5303,NO
2.8891,YES
0.4176,NO
0.6793,YES
0.3215,NO
0.5472,NO
0.3867,NO
0.5557,NO
0.4322,NO
0.3408,NO
0.4494,NO
0.3648,NO
0.2849,NO
2.382,YES
1.9341,YES
2.868,YES
2.6683,YES
0.2963,NO
1.1383,YES
0.5634,NO
0.3076,NO
0.1375,NO
0.7236,YES
1.6878,YES
1.5441,YES
1.4656,YES
0.4399,NO
0.1716,NO
1.6677,YES
0.5452,NO
1.1574,YES
0.1066,NO
0.2762,NO
0.6888,NO
0.3192,NO
0.2649,NO
0.9563,YES
0.2409,NO
1.885,YES
0.129,NO
1.5427,YES
0.245,NO
0.2474,NO
0.6137,NO
0.0947,NO
0.6204,YES
0.3424,NO
0.4956,YES
0.3246,NO
0.4177,NO
0.6658,NO
0.7909,NO
0.565,NO
0.7695,NO
0.8939,NO
0.3144,NO
0.6037,NO
3.5093,YES
0.5757,NO
0.8002,YES
0.1077,NO
0.3327,NO
0.1672,NO
0.6706,NO
0.4656,NO
0.5311,NO
0.5159,NO
0.4643,NO
0.4181,NO
2.5652,YES
2.2093,YES
3.4634,YES
3.2767,YES
0.2939,NO
1.8005,YES
0.6277,NO
0.3671,NO
0.1693,NO
0.452,NO
0.9526,NO
0.5894,NO
0.851,NO
0.505,NO
0.3178,NO
0.7176,NO
2.2278,YES
0.7136,NO
0.4895,YES
0.1464,NO
0.3196,NO
0.22,NO
0.3391,NO
0.3919,NO
0.3469,NO
0.6506,NO
0.172,NO
0.4945,NO
1.8339,YES
1.3082,YES
2.5243,YES
2.5026,YES
0.2221,NO
1.4612,YES
0.3968,NO
0.4895,NO
0.4161,NO
0.6465,NO
0.6115,NO
0.4604,NO
0.7895,NO
0.8598,NO
0.4499,NO
0.9757,NO
2.8467,YES
0.9048,NO
0.7155,YES
0.1417,NO
0.4379,NO
0.389,NO
0.6873,NO
0.3417,NO
0.4922,NO
0.3551,NO
0.5081,NO
0.2715,NO
1.9338,YES
2.0267,YES
3.2761,YES
2.6259,YES
0.4264,NO
1.5227,YES
0.6958,NO
0.3802,NO
0.3567,NO
0.3742,NO
0.9656,NO
0.3619,NO
0.5716,NO
0.5765,NO
0.3638,NO
0.5773,NO
1.6807,YES
0.6048,NO
0.4314,YES
0.3403,NO
0.5348,NO
0.3816,NO
0.526,NO
0.4833,NO
0.3195,NO
0.6935,NO
