Similarity,Associated
0.2681,NO
0.5879,NO
0.4796,NO
0.2301,NO
0.775,NO
0.707,NO
0.6271,NO
0.4945,NO
0.8742,NO
2.4698,YES
0.4454,NO
2.4783,YES
0.8249,NO
1.2517,NO
0.9119,NO
0.4036,NO
1.0106,NO
0.2896,NO
0.5231,NO
1.0818,NO
0.6247,NO
2.0446,YES
2.2171,YES
2.7747,YES
2.0163,YES
0.5025,NO
1.9111,YES
0.4517,NO
1.0318,YES
1.6031,YES
1.0942,NO
0.5838,NO
0.6824,NO
1.1661,NO
1.5535,YES
1.7923,YES
1.2626,NO
0.1829,NO
1.0782,NO
0.2795,NO
0.907,NO
1.1675,NO
1.1802,NO
1.2231,YES
1.0085,NO
1.0642,YES
0.8099,NO
2.1661,YES
0.8662,NO
0.4545,NO
0.5103,NO
0.6956,NO
0.4203,NO
1.0787,NO
0.6149,NO
0.9584,NO
0.4513,NO
0.7679,NO
1.4315,NO
0.4558,NO
1.0079,NO
1.6886,NO
0.8185,NO
0.5509,NO
1.4642,NO
2.9568,YES
1.0177,NO
2.983,YES
0.581,NO
0.9065,NO
0.6261,NO
0.6101,NO
1.7281,NO
0.5324,NO
0.9673,NO
0.9317,NO
0.8148,NO
2.6979,YES
2.9208,YES
3.3755,YES
2.3305,YES
1.2134,NO
2.3916,YES
1.1986,NO
2.5525,YES
2.385,YES
2.6741,NO
0.9649,NO
1.3356,NO
2.5136,NO
2.0648,YES
3.0642,YES
2.7627,NO
0.8679,NO
2.3607,NO
1.0254,NO
1.6394,NO
2.0955,NO
2.273,NO
1.7713,YES
1.8717,NO
2.4535,YES
1.9983,NO
4.1613,YES
1.8173,NO
1.179,NO
1.3857,NO
1.9188,NO
1.286,NO
2.4971,NO
1.4277,NO
2.0539,NO
0.4117,NO
0.6985,NO
1.9765,YES
3.8354,YES
4.0073,YES
2.054,YES
0.9005,NO
0.1766,NO
1.6765,YES
0.567,NO
2.5031,YES
0.5504,NO
0.7056,NO
0.8957,NO
0.8735,NO
0.1799,NO
4.6995,YES
0.1852,NO
4.529,YES
0.3441,NO
4.4799,YES
0.7283,NO
0.3496,NO
0.5513,NO
0.6085,NO
1.653,YES
0.5185,NO
1.6882,YES
0.6753,NO
0.7654,NO
1.4633,NO
0.3579,NO
1.0993,NO
1.7069,NO
0.9089,NO
0.7361,NO
1.3158,NO
3.2442,YES
0.9169,NO
3.2997,YES
0.8162,NO
1.1001,NO
0.7117,NO
0.6571,NO
1.5816,NO
0.7896,NO
0.9116,NO
1.338,NO
0.7586,NO
2.9249,YES
3.2417,YES
3.8033,YES
2.7224,YES
1.0939,NO
2.6887,YES
1.1649,NO
0.5655,NO
0.8678,NO
1.7782,YES
3.502,YES
4.1225,YES
2.0249,YES
0.7799,NO
0.2897,NO
1.7895,YES
1.9622,NO
2.1222,YES
1.9187,NO
1.1808,NO
1.3856,NO
1.3442,NO
0.3087,NO
5.0767,YES
0.5503,NO
4.0563,YES
0.69,NO
4.1268,YES
2.1059,NO
1.6785,NO
2.0166,NO
1.3029,NO
1.3099,YES
1.176,NO
1.3864,YES
0.7381,NO
0.8375,NO
1.8656,NO
0.4625,NO
1.2159,NO
2.1672,NO
0.9138,NO
0.5269,NO
1.7773,NO
3.4707,YES
1.154,NO
3.5015,YES
1.2423,NO
1.5377,NO
1.0274,NO
0.4628,NO
1.7242,NO
0.7247,NO
1.2419,NO
1.3302,NO
1.0464,NO
3.1723,YES
3.6661,YES
4.3752,YES
3.2397,YES
1.4715,NO
3.1941,YES
1.4323,NO
0.6635,NO
0.9483,NO
2.551,NO
0.7739,NO
1.3132,NO
2.9113,NO
1.2935,NO
0.6949,NO
2.2973,NO
3.225,YES
2.0375,NO
3.2297,YES
0.3753,NO
0.6479,NO
0.5424,NO
0.684,NO
2.1159,NO
0.6024,NO
1.595,NO
1.0893,NO
1.3076,NO
2.9794,YES
3.2365,YES
4.0557,YES
2.8494,YES
2.3988,NO
2.9641,YES
2.3918,NO
0.4565,NO
0.4647,NO
1.5336,NO
