Similarity,Associated
0.6934,NO
0.2397,NO
0.6039,NO
1.1301,NO
0.9194,NO
0.9014,NO
0.4794,NO
0.2974,NO
0.8437,NO
1.6612,YES
0.9168,NO
1.1325,YES
0.8164,NO
1.0184,NO
0.3742,NO
0.6073,NO
1.1855,NO
0.3113,NO
1.0725,NO
0.4226,NO
0.9817,NO
1.3105,YES
1.5272,YES
1.8107,YES
1.4252,YES
0.7976,NO
1.1976,YES
0.6218,NO
2.2134,YES
0.8758,YES
1.0279,NO
0.9561,NO
0.5483,NO
1.0106,NO
2.1451,YES
1.4227,YES
1.1317,NO
0.7391,NO
0.8667,NO
0.6091,NO
0.7836,NO
0.6807,NO
0.2519,NO
2.0879,YES
0.9794,NO
1.5831,YES
0.7573,NO
1.6491,YES
0.5059,NO
0.5647,NO
0.6667,NO
0.6861,NO
0.566,NO
0.9866,NO
0.6198,NO
0.8237,NO
1.0384,NO
0.3728,NO
1.1672,NO
2.0639,NO
1.4384,NO
1.8976,NO
0.8419,NO
0.2573,NO
1.2654,NO
3.4947,YES
1.7577,NO
2.2852,YES
0.8779,NO
1.2723,NO
0.2686,NO
1.0494,NO
1.9735,NO
0.3337,NO
1.4052,NO
0.445,NO
1.9203,NO
3.1515,YES
3.1305,YES
3.575,YES
2.6553,YES
1.7747,NO
2.6531,YES
1.2084,NO
2.765,YES
0.7406,YES
1.4877,NO
1.1063,NO
0.6863,NO
1.2344,NO
2.689,YES
2.0893,YES
1.1178,NO
0.7975,NO
1.1773,NO
0.7523,NO
0.6501,NO
0.6596,NO
0.0851,NO
2.6256,YES
1.2605,NO
2.1135,YES
0.9113,NO
1.978,YES
0.7126,NO
0.7499,NO
0.8979,NO
1.0105,NO
0.6443,NO
1.1533,NO
0.6828,NO
0.9059,NO
1.0749,NO
0.3618,NO
1.5121,YES
3.4415,YES
3.7565,YES
1.9041,YES
0.5652,NO
0.1529,NO
2.2537,YES
1.2606,NO
1.4765,YES
0.8326,NO
1.1383,NO
1.2111,NO
0.5806,NO
0.5097,NO
3.8521,YES
0.2148,NO
3.3331,YES
0.4488,NO
2.8425,YES
1.2303,NO
0.8687,NO
1.2326,NO
0.8382,NO
1.8999,YES
0.7424,NO
1.0044,YES
1.765,NO
0.6542,NO
1.5185,NO
2.1176,NO
1.3505,NO
2.3079,NO
1.4637,NO
0.4742,NO
1.5363,NO
3.1985,YES
1.8857,NO
2.2428,YES
1.3914,NO
1.5537,NO
0.4369,NO
1.3038,NO
1.6625,NO
0.6859,NO
1.2482,NO
0.9605,NO
1.6137,NO
2.804,YES
3.0451,YES
3.5232,YES
2.5145,YES
2.0611,NO
2.9508,YES
1.2202,NO
1.1209,NO
0.5665,NO
1.7714,YES
3.0914,YES
3.4678,YES
1.9,YES
0.8553,NO
0.2635,NO
2.5999,YES
1.208,NO
1.8434,YES
0.5469,NO
1.1296,NO
1.2417,NO
0.4121,NO
0.8718,NO
3.6344,YES
0.3689,NO
3.1914,YES
0.6934,NO
2.6791,YES
1.2207,NO
0.8408,NO
1.0687,NO
0.4873,NO
2.4643,YES
0.655,NO
1.6658,YES
1.1931,NO
0.1958,NO
0.7561,NO
1.4259,NO
0.9775,NO
1.6986,NO
1.1938,NO
0.732,NO
0.6583,NO
3.0554,YES
1.0943,NO
2.07,YES
0.6669,NO
0.9567,NO
0.2269,NO
1.351,NO
1.4658,NO
0.8838,NO
0.6918,NO
0.6457,NO
1.1413,NO
2.4346,YES
2.7075,YES
3.0797,YES
2.554,YES
1.2035,NO
2.6401,YES
0.7384,NO
0.7336,NO
0.3574,NO
0.7114,NO
1.333,NO
0.8995,NO
1.6785,NO
0.8438,NO
0.1431,NO
1.1814,NO
3.0863,YES
1.6889,NO
1.8974,YES
0.6927,NO
0.7819,NO
0.1407,NO
0.8708,NO
1.2023,NO
0.2819,NO
0.6909,NO
0.1293,NO
1.4842,NO
2.6046,YES
2.8592,YES
3.1842,YES
2.174,YES
1.6678,NO
2.8034,YES
1.193,NO
1.3967,NO
0.5727,NO
1.2971,NO
1.6522,NO
1.0477,NO
2.0055,NO
1.3529,NO
0.5109,NO
1.4344,NO
3.2172,YES
2.1142,NO
2.1989,YES
1.346,NO
1.7242,NO
0.4706,NO
1.2346,NO
1.5319,NO
0.7011,NO
1.3554,NO
0.8267,NO
1.6983,NO
2.6984,YES
2.8529,YES
3.3331,YES
2.299,YES
1.8727,NO
2.7016,YES
1.5344,NO
1.1609,NO
0.4905,NO
0.5829,NO
1.6392,NO
0.992,NO
1.0593,NO
1.0485,NO
0.3143,NO
0.4549,NO
3.1708,YES
1.0652,NO
2.1577,YES
0.7891,NO
1.327,NO
0.2933,NO
1.1028,NO
1.4178,NO
0.5072,NO
0.9034,NO
0.618,NO
1.4214,NO
2.7095,YES
2.7846,YES
3.2318,YES
2.4282,YES
1.0228,NO
2.4629,YES
0.7661,NO
1.3526,NO
0.8026,NO
3.8547,YES
1.6874,YES
1.3858,YES
4.3429,YES
1.6083,NO
0.5098,NO
4.2575,YES
1.4403,NO
4.616,YES
0.7663,NO
2.0151,NO
1.5902,NO
0.2212,NO
1.1946,NO
1.8622,YES
0.5931,NO
2.0319,YES
1.0812,NO
1.6053,YES
1.3474,NO
1.3884,NO
2.1024,NO
0.7908,NO
4.3896,YES
2.2092,NO
3.2483,YES
0.8252,NO
0.5342,NO
2.6528,YES
1.5698,NO
1.5535,NO
2.8997,YES
0.9756,NO
0.2492,NO
3.528,YES
0.542,NO
3.4163,YES
0.3323,NO
1.6397,NO
0.9454,NO
0.2437,NO
0.5308,NO
2.0768,NO
0.2769,NO
1.6504,NO
0.6755,NO
1.5779,NO
0.6639,NO
0.4075,NO
1.1395,NO
0.2703,NO
3.1437,YES
0.7391,NO
2.0698,YES
1.8007,NO
0.5242,NO
1.7312,YES
4.3788,YES
4.4334,YES
2.4293,YES
1.4691,NO
0.8756,NO
2.4565,YES
2.8447,NO
2.18,YES
1.5747,NO
1.3396,NO
2.0832,NO
0.7365,NO
1.4376,NO
4.7828,YES
0.9586,NO
4.3564,YES
0.7271,NO
3.8982,YES
2.322,NO
2.1621,NO
2.3298,NO
1.3753,NO
2.3146,YES
2.1153,NO
1.5459,YES
0.466,NO
0.3779,NO
2.0961,YES
0.8174,NO
0.6922,NO
2.5757,YES
0.9419,NO
0.1781,NO
2.5399,YES
1.2015,NO
2.9125,YES
0.5708,NO
1.2074,NO
1.1697,NO
0.1499,NO
0.6369,NO
0.8514,NO
0.3248,NO
1.2724,NO
0.2996,NO
1.1839,NO
0.8943,NO
1.1864,NO
1.903,NO
0.7466,NO
2.8159,YES
2.0712,NO
2.3248,YES
0.9788,NO
0.3512,NO
1.0239,YES
2.6307,YES
3.1063,YES
1.2873,YES
0.8029,NO
0.3295,NO
1.7879,YES
0.7827,NO
1.1854,YES
0.4837,NO
1.0511,NO
1.4877,NO
0.6349,NO
0.6082,NO
3.1835,YES
0.4582,NO
3.3351,YES
0.4809,NO
2.4366,YES
0.4665,NO
0.6587,NO
0.5836,NO
0.1808,NO
1.4832,YES
0.6751,NO
0.8501,YES
2.8471,YES
1.1822,YES
1.1039,NO
0.9952,NO
0.5344,NO
0.8582,NO
2.7326,YES
1.7447,YES
1.0466,NO
0.631,NO
0.6713,NO
0.5384,NO
0.9281,NO
0.9068,NO
0.2904,NO
2.5308,YES
0.8378,NO
1.9854,YES
0.7259,NO
2.1617,YES
0.4909,NO
0.5242,NO
0.68,NO
0.4796,NO
0.3028,NO
0.9804,NO
0.6053,NO
0.911,NO
1.678,NO
0.887,NO
5.7233,YES
2.6519,YES
2.3823,YES
6.5677,YES
1.7537,NO
0.4229,NO
6.6445,YES
1.5467,NO
6.6951,YES
0.9489,NO
3.3161,NO
2.3104,NO
0.6096,NO
1.0507,NO
2.7267,YES
0.4472,NO
3.1775,YES
1.2256,NO
2.5137,YES
1.5821,NO
1.7518,NO
2.9671,NO
1.0291,NO
6.5132,YES
2.9534,NO
4.5472,YES
1.8851,NO
0.7536,NO
5.1207,YES
2.8725,YES
2.3391,YES
5.6047,YES
1.6458,NO
0.6292,NO
5.4992,YES
1.418,NO
5.4566,YES
1.0722,NO
2.5202,NO
1.7921,NO
0.3757,NO
1.3134,NO
2.9681,YES
0.5324,NO
3.0823,YES
1.2091,NO
2.218,YES
1.6603,NO
1.5989,NO
2.5855,NO
1.1886,NO
5.3109,YES
2.2175,NO
3.4675,YES
1.2857,NO
0.7921,NO
4.3271,YES
2.4133,YES
2.5462,YES
5.2052,YES
1.4861,NO
0.2091,NO
5.2259,YES
1.2651,NO
5.1469,YES
0.7546,NO
2.2396,NO
1.3094,NO
0.2958,NO
0.962,NO
2.8307,YES
0.3265,NO
2.6787,YES
0.9415,NO
2.2802,YES
1.2366,NO
1.284,NO
2.4355,NO
1.0714,NO
5.202,YES
2.3759,NO
3.4764,YES
1.3724,NO
0.7353,NO
5.1939,YES
2.2581,YES
1.9494,YES
5.5829,YES
1.4329,NO
0.2551,NO
5.7837,YES
0.6956,NO
5.8687,YES
0.684,NO
2.7595,NO
1.656,NO
0.2833,NO
0.6951,NO
2.4269,YES
0.3431,NO
2.4897,YES
1.0912,NO
2.0829,YES
1.1755,NO
0.8205,NO
2.1542,NO
0.7241,NO
5.7115,YES
1.9451,NO
3.9537,YES
1.295,NO
0.4757,NO
1.2205,YES
3.2017,YES
3.5224,YES
1.6197,YES
1.1196,NO
0.3481,NO
1.8751,YES
1.266,NO
1.4332,YES
0.857,NO
1.1154,NO
1.6005,NO
0.6592,NO
0.7444,NO
3.6766,YES
0.5383,NO
3.5263,YES
0.6329,NO
3.0182,YES
0.9617,NO
0.8334,NO
1.4555,NO
0.7661,NO
1.6315,YES
0.9645,NO
0.9263,YES
1.1163,NO
0.4662,NO
2.4077,YES
3.7412,YES
4.2818,YES
3.0726,YES
1.2325,NO
0.3019,NO
3.2243,YES
1.4569,NO
3.0119,YES
0.8263,NO
1.1611,NO
1.5443,NO
0.4606,NO
0.9003,NO
4.669,YES
0.4767,NO
4.5071,YES
0.5728,NO
3.7556,YES
1.2119,NO
1.0153,NO
1.7058,NO
0.7863,NO
3.2228,YES
1.5201,NO
1.9316,YES
0.9041,NO
0.4718,NO
1.4436,NO
1.1904,NO
0.9953,NO
1.7416,NO
0.629,NO
0.2613,NO
2.0992,NO
1.0221,NO
1.6265,NO
0.7417,NO
2.3371,YES
2.2148,YES
1.1803,YES
0.2787,NO
0.9268,NO
0.3259,NO
1.2798,NO
0.7151,NO
0.9226,NO
0.5624,NO
0.7111,NO
1.0037,NO
0.3992,NO
1.3562,NO
0.9085,NO
1.3119,NO
1.8155,YES
1.1217,YES
0.8405,NO
0.7533,NO
0.3481,NO
0.6754,NO
1.728,YES
0.7385,YES
0.6702,NO
0.6758,NO
0.4182,NO
0.381,NO
0.5585,NO
0.7545,NO
0.1981,NO
1.6237,YES
0.5122,NO
0.9105,YES
0.6386,NO
1.5158,YES
0.3675,NO
0.5326,NO
0.8117,NO
0.6337,NO
0.4666,NO
0.6543,NO
0.6859,NO
0.4138,NO
1.4509,NO
0.6447,NO
2.2085,YES
4.2782,YES
4.7243,YES
2.7242,YES
1.183,NO
0.402,NO
3.412,YES
1.7099,NO
2.5409,YES
0.9076,NO
1.8282,NO
2.0841,NO
0.8843,NO
0.9568,NO
5.0144,YES
0.57,NO
4.5239,YES
0.833,NO
3.7878,YES
1.3771,NO
1.0191,NO
1.6519,NO
0.855,NO
2.9225,YES
1.1418,NO
1.8553,YES
2.7643,YES
1.1565,YES
1.1704,NO
0.5524,NO
0.067,NO
0.8549,NO
2.8933,YES
1.9082,YES
0.9971,NO
0.6296,NO
0.746,NO
0.4725,NO
0.7517,NO
0.8217,NO
0.2195,NO
2.7689,YES
0.6108,NO
2.0283,YES
0.4211,NO
2.1628,YES
0.2506,NO
0.4021,NO
0.6968,NO
0.6406,NO
0.325,NO
0.7842,NO
0.4997,NO
0.7728,NO
1.0632,NO
0.3478,NO
0.5371,NO
1.2213,NO
0.4709,NO
1.5581,NO
1.0655,NO
0.4296,NO
0.8277,NO
3.5294,YES
1.2872,NO
2.1018,YES
1.2379,NO
1.6198,NO
0.5852,NO
1.0189,NO
0.6265,NO
0.5988,NO
0.3991,NO
0.4262,NO
1.1897,NO
2.7413,YES
3.1273,YES
3.4751,YES
2.2863,YES
1.3065,NO
3.0907,YES
1.1096,NO
3.0545,YES
1.1517,YES
0.9384,NO
0.8835,NO
0.4082,NO
0.6162,NO
3.0489,YES
2.1009,YES
0.7241,NO
0.716,NO
0.4535,NO
0.5823,NO
0.6312,NO
0.6926,NO
0.2006,NO
2.9248,YES
0.9177,NO
2.2517,YES
0.5106,NO
2.3043,YES
0.4397,NO
0.5411,NO
0.7097,NO
0.6365,NO
0.4154,NO
0.5946,NO
0.4259,NO
0.576,NO
1.0865,NO
0.5169,NO
1.2329,NO
1.4852,NO
0.9659,NO
1.7353,NO
0.9267,NO
0.18,NO
1.1438,NO
2.488,YES
1.7216,NO
1.9952,YES
1.0671,NO
1.2368,NO
0.2762,NO
0.84,NO
1.4371,NO
0.3623,NO
1.1271,NO
0.6478,NO
1.2852,NO
2.2086,YES
2.3779,YES
2.7644,YES
2.2303,YES
1.4787,NO
2.2971,YES
0.9729,NO
