Similarity,Associated
0.0489,NO
0.0116,NO
0.0,NO
0.0,NO
0.0292,NO
0.0635,NO
0.0,NO
0.0,NO
0.0,NO
0.0209,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0382,NO
0.0,NO
0.0,NO
0.0,YES
0.0198,YES
0.0,YES
0.0245,YES
0.0,NO
0.0688,YES
0.0,NO
0.007,YES
0.0056,YES
0.0,NO
0.0,NO
0.0292,NO
0.0,NO
0.0,YES
0.0024,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0158,NO
0.0054,YES
0.0078,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0168,NO
0.0,NO
0.0,NO
0.0,NO
0.0494,NO
0.0,NO
0.0,NO
0.0,NO
0.06,NO
0.0406,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0094,NO
0.03,NO
0.0,NO
0.0523,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0292,YES
0.0,NO
0.0,YES
0.0,NO
0.0043,YES
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0217,NO
0.0,NO
0.0,YES
0.0,YES
0.0219,YES
0.0191,YES
0.0,NO
0.0,NO
0.0276,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0112,NO
0.024,YES
0.0109,NO
0.0458,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0798,NO
0.0075,NO
0.0,NO
0.0415,NO
0.0388,NO
0.0775,NO
0.0,NO
0.0034,NO
0.0,NO
0.0186,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0116,NO
0.0256,NO
0.0086,NO
0.0704,NO
0.0,NO
0.0,NO
0.0038,YES
0.0204,YES
0.0,YES
0.0066,YES
0.0,NO
0.0514,YES
0.0118,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0314,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0362,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0,YES
0.0,NO
0.0676,YES
0.0,NO
0.051,NO
0.0048,NO
0.0,NO
0.0241,NO
0.0766,NO
0.0587,NO
0.0,NO
0.0082,NO
0.0067,NO
0.0113,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0105,NO
0.0159,NO
0.0111,NO
0.1226,NO
0.0,NO
0.0,NO
0.0045,YES
0.024,YES
0.0024,YES
0.018,YES
0.0,NO
0.0028,YES
0.0,NO
0.0275,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0366,NO
0.0,NO
0.0,NO
0.0,NO
0.0116,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0,YES
0.0,NO
0.0556,YES
0.0,NO
0.0177,NO
0.0,NO
0.0,NO
0.0,NO
0.029,NO
0.0326,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0489,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0226,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0132,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0583,YES
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0306,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0198,NO
0.0,NO
0.0,YES
0.0,YES
0.0147,YES
0.027,YES
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.006,NO
0.0216,YES
0.0027,NO
0.0159,YES
0.0,NO
0.009,YES
0.0,NO
0.0,NO
0.0,NO
0.0058,NO
0.0,YES
0.0,NO
0.0,YES
0.0,YES
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
0.0,NO
