Similarity,Associated
0.2574,NO
0.2574,NO
0.1629,NO
0.1869,NO
0.2804,NO
0.2524,NO
0.2831,NO
0.1819,NO
0.2137,NO
0.694,YES
0.1194,NO
1.0,YES
0.2918,NO
0.3555,NO
0.3353,NO
0.0729,NO
0.1995,NO
0.2327,NO
0.1995,NO
0.2574,NO
0.2418,NO
0.4513,YES
1.0,YES
1.0,YES
1.0,YES
0.2351,NO
0.3311,YES
0.2289,NO
1.0,YES
1.0,YES
0.2069,NO
0.2576,NO
0.1542,NO
0.1748,NO
1.0,YES
1.0,YES
0.2069,NO
0.1683,NO
0.1254,NO
0.2425,NO
0.2318,NO
0.3144,NO
0.301,NO
0.8269,YES
0.1922,NO
1.0,YES
0.0848,NO
1.0,YES
0.1398,NO
0.1095,NO
0.2456,NO
0.2425,NO
0.2425,NO
0.1421,NO
0.1939,NO
0.2069,NO
0.3496,NO
0.1441,NO
0.2866,NO
0.5644,NO
0.2613,NO
0.2707,NO
0.4164,NO
0.294,NO
0.4753,NO
0.965,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.0793,NO
0.2431,NO
0.4175,NO
0.294,NO
0.3844,NO
0.294,NO
0.4224,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3105,YES
0.408,YES
0.3559,NO
0.3559,NO
0.1989,NO
0.3559,NO
0.7571,YES
1.0,YES
0.3559,NO
0.2193,NO
0.3559,NO
0.316,NO
0.0709,NO
0.1018,NO
0.072,NO
0.8269,YES
0.3559,NO
1.0,YES
0.3559,NO
1.0,YES
0.2013,NO
0.2187,NO
0.316,NO
0.316,NO
0.316,NO
0.214,NO
0.2251,NO
0.3559,NO
0.2493,NO
0.2493,NO
0.6191,YES
0.6191,YES
1.0,YES
0.6191,YES
0.2493,NO
0.1691,NO
0.6191,YES
0.2975,NO
0.6191,YES
0.2147,NO
0.2917,NO
0.3569,NO
0.2204,NO
0.1349,NO
1.0,YES
0.2254,NO
0.796,YES
0.2493,NO
0.7917,YES
0.1982,NO
0.3397,NO
0.4471,NO
0.2147,NO
0.3603,YES
0.4382,NO
0.6191,YES
0.3331,NO
0.3331,NO
0.2287,NO
0.5644,NO
0.2507,NO
0.2707,NO
0.3331,NO
0.2866,NO
0.2962,NO
0.9462,YES
0.3093,NO
0.9187,YES
0.2522,NO
0.24,NO
0.3166,NO
0.2249,NO
0.3613,NO
0.3011,NO
0.3613,NO
0.3331,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
0.9187,YES
0.2964,NO
1.0,YES
0.2101,NO
0.3011,NO
0.0804,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.4608,NO
1.0,YES
0.1664,NO
0.2568,NO
0.3569,NO
0.3335,NO
0.1567,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
0.7878,YES
0.4576,NO
0.462,NO
0.4608,NO
0.4608,NO
0.582,YES
0.4576,NO
1.0,YES
0.1745,NO
0.1493,NO
0.3327,NO
0.2486,NO
0.1724,NO
0.4218,NO
0.2154,NO
0.1104,NO
0.3347,NO
1.0,YES
0.2493,NO
0.7607,YES
0.3323,NO
0.3511,NO
0.4316,NO
0.0806,NO
0.4327,NO
0.143,NO
0.1829,NO
0.1299,NO
0.4378,NO
0.6851,YES
0.9096,YES
1.0,YES
1.0,YES
0.3877,NO
0.5682,YES
0.4218,NO
0.3496,NO
0.1374,NO
0.3905,NO
0.4117,NO
0.4156,NO
0.3905,NO
0.4164,NO
0.1871,NO
0.4753,NO
0.9199,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.1069,NO
0.1547,NO
0.4156,NO
0.188,NO
0.3844,NO
0.1871,NO
0.4027,NO
0.7294,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3905,NO
0.3496,NO
0.2636,NO
0.4809,NO
0.5644,NO
0.2688,NO
0.4809,NO
0.4164,NO
0.307,NO
0.4809,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.3649,NO
0.2014,NO
0.4809,NO
0.2676,NO
0.4809,NO
0.2636,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.4809,NO
0.3496,NO
0.2173,NO
0.2287,NO
0.5644,NO
0.267,NO
0.2707,NO
0.4164,NO
0.2562,NO
0.4753,NO
0.9462,YES
0.4964,NO
0.7316,YES
0.3104,NO
0.3824,NO
0.2131,NO
0.2118,NO
0.3984,NO
0.2562,NO
0.3847,NO
0.2562,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3011,NO
0.1006,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.2538,NO
1.0,YES
0.1531,NO
1.0,YES
0.1983,NO
0.534,NO
0.3856,NO
0.3885,NO
0.2771,NO
1.0,YES
0.2682,NO
1.0,YES
0.308,NO
0.4542,YES
0.1594,NO
0.462,NO
0.4531,NO
0.2338,NO
1.0,YES
0.5104,NO
1.0,YES
0.2333,NO
0.1121,NO
0.9027,YES
0.4032,NO
0.6395,NO
0.7629,YES
0.264,NO
0.0994,NO
0.9027,YES
0.2146,NO
0.547,YES
0.0307,NO
0.3908,NO
0.3567,NO
0.2213,NO
0.1661,NO
0.6395,NO
0.1238,NO
0.509,NO
0.1807,NO
0.3894,NO
0.2311,NO
0.2287,NO
0.3943,NO
0.1711,NO
0.7454,YES
0.5021,NO
0.9027,YES
0.289,NO
0.0951,NO
0.6693,YES
0.7909,YES
0.694,YES
0.6693,YES
0.3014,NO
0.3014,NO
0.6693,YES
0.5755,NO
0.6693,YES
0.2145,NO
0.3536,NO
0.4308,NO
0.2673,NO
0.1928,NO
1.0,YES
0.2627,NO
1.0,YES
0.2331,NO
1.0,YES
0.6083,NO
0.6083,NO
0.6083,NO
0.5486,NO
0.3896,YES
0.6083,NO
0.6693,YES
0.2043,NO
0.1504,NO
0.6838,YES
0.2856,NO
0.5554,NO
0.6838,YES
0.3016,NO
0.1358,NO
1.0,YES
0.3773,NO
0.6707,YES
0.1363,NO
0.534,NO
0.3856,NO
0.216,NO
0.1895,NO
0.5554,NO
0.1834,NO
0.4421,NO
0.1572,NO
0.3382,NO
0.2585,NO
0.3432,NO
0.5289,NO
0.3773,NO
1.0,YES
0.5104,NO
1.0,YES
0.3011,NO
0.1186,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.3816,NO
1.0,YES
0.2022,NO
0.21,NO
0.42,NO
0.2728,NO
0.1567,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.1982,NO
0.462,NO
0.4471,NO
0.1827,NO
0.582,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3389,NO
0.3389,NO
0.1894,NO
0.3389,NO
1.0,YES
1.0,YES
0.3389,NO
0.1949,NO
0.3389,NO
0.2808,NO
0.3471,NO
0.4228,NO
0.4028,NO
0.8269,YES
0.3389,NO
1.0,YES
0.3389,NO
1.0,YES
0.1539,NO
0.1267,NO
0.2808,NO
0.2808,NO
0.2808,NO
0.1972,NO
0.2457,NO
0.3389,NO
0.2985,NO
0.1504,NO
1.0,YES
0.5502,YES
0.4729,YES
0.8451,YES
0.3377,NO
0.1228,NO
1.0,YES
0.2378,NO
0.6707,YES
0.1049,NO
0.4829,NO
0.42,NO
0.5037,NO
0.184,NO
0.5502,YES
0.1607,NO
0.5502,YES
0.1673,NO
0.2879,YES
0.256,NO
0.2926,NO
0.5289,NO
0.2114,NO
1.0,YES
0.5562,NO
1.0,YES
0.3011,NO
0.0984,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.344,NO
0.2411,NO
1.0,YES
0.3769,NO
1.0,YES
0.1361,NO
0.534,NO
0.3856,NO
0.216,NO
0.1994,NO
1.0,YES
0.2411,NO
1.0,YES
0.308,NO
0.4542,YES
0.2815,NO
0.462,NO
0.558,NO
0.558,NO
1.0,YES
0.558,NO
1.0,YES
0.3011,NO
0.0979,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.344,NO
0.1845,NO
1.0,YES
0.4318,NO
1.0,YES
0.1559,NO
0.534,NO
0.3856,NO
0.216,NO
0.2017,NO
1.0,YES
0.1953,NO
1.0,YES
0.304,NO
0.4542,YES
0.2958,NO
0.462,NO
0.4318,NO
0.4318,NO
1.0,YES
0.5562,NO
1.0,YES
0.3075,NO
0.1451,NO
1.0,YES
0.5636,YES
0.315,YES
1.0,YES
0.4024,NO
0.1263,NO
1.0,YES
0.1741,NO
0.647,YES
0.1069,NO
0.4969,NO
0.4029,NO
0.4412,NO
0.2771,NO
0.5636,YES
0.2682,NO
0.5636,YES
0.308,NO
0.3613,YES
0.2375,NO
0.3015,NO
0.5102,NO
0.2175,NO
0.9648,YES
0.4951,NO
1.0,YES
0.3011,NO
0.0814,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1995,NO
1.0,YES
0.415,NO
1.0,YES
0.3519,NO
0.293,NO
0.3569,NO
0.2214,NO
0.1649,NO
1.0,YES
0.1995,NO
1.0,YES
0.304,NO
0.6089,YES
0.2843,NO
0.462,NO
0.4471,NO
0.415,NO
0.582,YES
0.4444,NO
1.0,YES
0.3011,NO
0.0743,NO
1.0,YES
1.0,YES
0.8013,YES
1.0,YES
0.344,NO
0.1414,NO
1.0,YES
0.2629,NO
1.0,YES
0.1729,NO
0.1667,NO
0.42,NO
0.0779,NO
0.1567,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.1696,NO
0.462,NO
0.3583,NO
0.1023,NO
0.582,YES
0.4444,NO
1.0,YES
0.2897,NO
0.1943,NO
0.2654,NO
0.3716,NO
0.1867,NO
0.2654,NO
0.1943,NO
0.1317,NO
0.6011,NO
0.1961,NO
0.2654,NO
0.2363,NO
0.8209,YES
1.0,YES
0.7168,YES
0.1182,NO
0.3171,NO
0.1756,NO
0.2654,NO
0.2264,NO
0.1464,NO
0.1636,NO
0.3202,NO
0.2363,NO
0.2363,NO
0.3341,NO
0.2387,NO
0.3371,NO
0.3186,YES
0.408,YES
0.0604,NO
0.2576,NO
0.1921,NO
0.078,NO
0.7571,YES
1.0,YES
0.1043,NO
0.181,NO
0.0747,NO
0.2608,NO
0.0585,NO
0.0931,NO
0.072,NO
0.8269,YES
0.14,NO
1.0,YES
0.14,NO
1.0,YES
0.1513,NO
0.1468,NO
0.2608,NO
0.2608,NO
0.2608,NO
0.1035,NO
0.1468,NO
0.1043,NO
0.3011,NO
0.0527,NO
1.0,YES
1.0,YES
0.737,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.2926,NO
1.0,YES
0.1551,NO
0.3029,NO
0.3022,NO
0.3934,NO
0.1567,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
0.7194,YES
0.1298,NO
0.462,NO
0.2927,NO
0.15,NO
0.582,YES
0.4444,NO
1.0,YES
0.7969,YES
0.7969,YES
0.2279,NO
0.2576,NO
0.1145,NO
0.295,NO
0.7969,YES
1.0,YES
0.2279,NO
0.1256,NO
0.1537,NO
0.0945,NO
0.2514,NO
0.3062,NO
0.2938,NO
0.8269,YES
0.1532,NO
1.0,YES
0.151,NO
1.0,YES
0.1086,NO
0.1014,NO
0.1909,NO
0.2011,NO
0.2011,NO
0.2205,NO
0.2011,NO
0.295,NO
0.3071,NO
0.2582,NO
0.2287,NO
0.5644,NO
0.1971,NO
0.2707,NO
0.2582,NO
0.175,NO
0.2193,NO
0.9462,YES
0.1329,NO
0.5249,YES
0.2977,NO
0.3627,NO
0.225,NO
0.1596,NO
0.282,NO
0.2334,NO
0.282,NO
0.2582,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
0.5249,YES
0.2502,NO
1.0,YES
0.2193,NO
1.0,YES
1.0,YES
0.0975,NO
0.1647,NO
0.2061,NO
0.1803,NO
1.0,YES
0.8057,YES
0.0975,NO
0.1453,NO
0.0939,NO
0.0979,NO
0.0374,NO
0.2534,NO
0.0693,NO
0.2833,YES
0.1922,NO
0.904,YES
0.1756,NO
1.0,YES
0.1756,NO
0.0711,NO
0.1979,NO
0.0817,NO
0.0824,NO
0.1347,NO
0.1724,NO
0.1803,NO
0.2787,NO
0.1493,NO
0.2888,NO
0.2888,NO
0.1614,NO
0.2888,NO
0.2906,NO
0.2906,NO
0.3138,NO
1.0,YES
0.2888,NO
0.6992,YES
0.1876,NO
0.3511,NO
0.0528,NO
0.0719,NO
0.4327,NO
0.2533,NO
0.2888,NO
0.1651,NO
0.4378,NO
0.6851,YES
0.9096,YES
1.0,YES
1.0,YES
0.314,NO
0.5682,YES
0.2888,NO
