Similarity,Associated
0.1171,NO
0.1687,NO
0.1423,NO
0.1453,NO
0.0949,NO
0.1406,NO
0.0594,NO
0.1687,NO
0.1423,NO
0.187,YES
0.1423,NO
0.1464,YES
0.2038,NO
0.2038,NO
0.2038,NO
0.1687,NO
0.1453,NO
0.1687,NO
0.1453,NO
0.1687,NO
0.1423,NO
0.1916,YES
0.1464,YES
0.1916,YES
0.1916,YES
0.0489,NO
0.0543,YES
0.0939,NO
1.0,YES
1.0,YES
0.1659,NO
0.1344,NO
0.1033,NO
0.1778,NO
0.1608,YES
1.0,YES
0.1778,NO
0.1231,NO
0.1778,NO
0.1231,NO
0.092,NO
0.0282,NO
0.0147,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
0.1231,NO
0.1231,NO
0.1231,NO
0.1231,NO
0.1316,NO
0.0913,NO
0.1405,NO
0.076,NO
0.1731,NO
0.141,NO
0.1047,NO
0.1497,NO
0.1694,NO
0.1987,NO
0.1731,NO
0.2252,NO
1.0,YES
0.1694,NO
1.0,YES
0.151,NO
0.0892,NO
0.0156,NO
0.1731,NO
0.1906,NO
0.1731,NO
0.0864,NO
0.1731,NO
0.1497,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1694,NO
0.3603,YES
0.0446,NO
1.0,YES
1.0,YES
0.204,NO
0.1268,NO
0.0995,NO
0.1692,NO
0.1608,YES
1.0,YES
0.204,NO
0.084,NO
0.204,NO
0.0514,NO
0.2183,NO
0.2183,NO
0.2183,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
0.1355,NO
0.1218,NO
0.1355,NO
0.1355,NO
0.1489,NO
0.0913,NO
0.0774,NO
0.1468,NO
0.1508,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.0866,NO
0.1088,NO
1.0,YES
0.1531,NO
1.0,YES
0.1531,NO
0.2199,NO
0.1698,NO
0.2199,NO
0.1088,NO
1.0,YES
0.1508,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2519,NO
0.1531,NO
0.1531,NO
0.2732,YES
0.2113,NO
0.2078,YES
0.1694,NO
0.1694,NO
0.1639,NO
0.0752,NO
0.1379,NO
0.2286,NO
0.1987,NO
0.1694,NO
0.2286,NO
1.0,YES
0.2286,NO
1.0,YES
0.1844,NO
0.1813,NO
0.1844,NO
0.1694,NO
0.1906,NO
0.1694,NO
0.1118,NO
0.1694,NO
0.0779,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1639,NO
0.3603,YES
0.0835,NO
0.1566,NO
0.1132,NO
1.0,YES
1.0,YES
0.2735,YES
0.2985,YES
0.1548,NO
0.11,NO
1.0,YES
0.0259,NO
1.0,YES
0.0339,NO
0.1928,NO
0.2003,NO
0.1928,NO
0.11,NO
1.0,YES
0.1132,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.0835,NO
0.0467,NO
0.0109,NO
0.2732,YES
0.2113,NO
0.2078,YES
0.1809,NO
0.1809,NO
0.2199,NO
0.1464,NO
0.1379,NO
0.2369,NO
0.1987,NO
0.1809,NO
0.2369,NO
1.0,YES
0.2369,NO
1.0,YES
0.2418,NO
0.2269,NO
0.2418,NO
0.1809,NO
0.1906,NO
0.1809,NO
0.1464,NO
0.1809,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2199,NO
0.3603,YES
0.1453,NO
0.0363,NO
0.1197,NO
0.2188,NO
0.2061,NO
0.2338,NO
0.2133,NO
0.1987,NO
0.1197,NO
0.2252,NO
1.0,YES
0.2213,NO
1.0,YES
0.151,NO
0.1697,NO
0.0797,NO
0.159,NO
0.206,NO
0.1544,NO
0.1879,NO
0.1197,NO
0.2338,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2188,NO
0.3603,YES
0.2213,NO
0.0252,NO
0.0439,NO
0.1743,NO
0.2174,NO
0.1379,NO
0.2171,NO
0.1987,NO
0.0047,NO
0.2252,NO
1.0,YES
0.2171,NO
1.0,YES
0.151,NO
0.1697,NO
0.0197,NO
0.0988,NO
0.2174,NO
0.0959,NO
0.2174,NO
0.0858,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1743,NO
0.3603,YES
0.0835,NO
0.057,NO
0.1348,NO
0.2085,NO
0.2184,NO
0.0858,NO
0.1986,NO
0.0543,NO
0.0427,NO
0.2085,NO
1.0,YES
0.2085,NO
0.2631,YES
0.1978,NO
0.1978,NO
0.1978,NO
0.159,NO
0.2184,NO
0.1544,NO
0.2184,NO
0.0369,NO
0.2085,NO
0.4994,YES
0.4206,YES
1.0,YES
0.4994,YES
0.0778,NO
0.267,YES
0.0433,NO
0.17,NO
0.1628,NO
1.0,YES
0.1524,YES
0.2328,YES
1.0,YES
0.1867,NO
0.153,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2203,NO
0.2118,NO
0.2203,NO
0.153,NO
0.279,YES
0.1628,NO
0.279,YES
0.153,NO
0.279,YES
0.2938,NO
0.2938,NO
0.2938,NO
0.2938,NO
1.0,YES
0.2714,NO
1.0,YES
0.17,NO
0.077,NO
1.0,YES
0.141,NO
0.172,NO
1.0,YES
0.1867,NO
0.0733,NO
1.0,YES
0.2742,NO
1.0,YES
0.2742,NO
0.2875,NO
0.2118,NO
0.2875,NO
0.0941,NO
0.1919,NO
0.0733,NO
0.172,NO
0.0733,NO
0.1837,NO
0.2742,NO
0.2742,NO
0.2742,NO
0.2742,NO
1.0,YES
0.2616,NO
0.3097,YES
0.1768,NO
0.1768,NO
0.3605,YES
1.0,YES
0.3645,YES
0.3333,YES
0.1548,NO
0.1768,NO
0.3605,YES
0.3374,NO
0.3605,YES
0.3374,NO
0.2414,NO
0.2414,NO
0.2414,NO
