Similarity,Associated
0.3496,NO
0.1164,NO
0.5722,NO
0.4029,NO
0.2813,NO
0.2524,NO
0.2852,NO
0.1187,NO
0.2141,NO
0.694,YES
0.4964,NO
1.0,YES
0.3353,NO
0.3673,NO
0.2085,NO
0.2852,NO
0.3984,NO
0.2852,NO
0.2383,NO
0.1437,NO
0.1409,NO
0.5044,YES
1.0,YES
1.0,YES
1.0,YES
0.2351,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.2287,NO
0.2796,NO
0.2165,NO
0.2796,NO
0.6914,YES
1.0,YES
0.2287,NO
0.1692,NO
0.2796,NO
0.1939,NO
0.3148,NO
0.2333,NO
0.3148,NO
1.0,YES
0.2165,NO
0.8716,YES
0.2165,NO
0.568,YES
0.1542,NO
0.1484,NO
0.2456,NO
0.2425,NO
0.1939,NO
0.2673,NO
0.1939,NO
0.2796,NO
0.3071,NO
0.1441,NO
0.3097,NO
0.5644,NO
0.31,NO
0.3753,NO
0.2948,NO
0.1316,NO
0.2594,NO
0.9462,YES
0.3753,NO
1.0,YES
0.2522,NO
0.3388,NO
0.2445,NO
0.1596,NO
0.271,NO
0.3069,NO
0.3405,NO
0.0768,NO
0.4224,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.2487,NO
1.0,YES
0.3753,NO
0.3239,YES
0.3239,YES
0.1923,NO
0.1909,NO
0.2013,NO
0.1554,NO
0.5161,YES
0.3239,YES
0.2012,NO
0.2193,NO
0.2479,NO
0.188,NO
0.0709,NO
0.1161,NO
0.0536,NO
0.5161,YES
0.2013,NO
0.5161,YES
0.2013,NO
0.2601,YES
0.1466,NO
0.1426,NO
0.316,NO
0.316,NO
0.1641,NO
0.2479,NO
0.1106,NO
0.2479,NO
0.3011,NO
0.0849,NO
0.5033,YES
1.0,YES
0.7917,YES
1.0,YES
0.2525,NO
0.0404,NO
0.5227,YES
0.3027,NO
1.0,YES
0.254,NO
0.1913,NO
0.3522,NO
0.0767,NO
0.2011,NO
0.7917,YES
0.2011,NO
0.7917,YES
0.1013,NO
1.0,YES
0.1284,NO
0.462,NO
0.4856,NO
0.254,NO
0.582,YES
0.2838,NO
1.0,YES
0.3331,NO
0.3331,NO
0.4052,NO
0.5352,NO
0.3132,NO
0.4528,NO
0.3056,NO
0.3331,NO
0.4052,NO
0.8971,YES
0.4528,NO
1.0,YES
0.3104,NO
0.3673,NO
0.3104,NO
0.2866,NO
0.3132,NO
0.3331,NO
0.3529,NO
0.1944,NO
0.4378,NO
0.7869,YES
1.0,YES
1.0,YES
1.0,YES
0.4052,NO
0.9481,YES
0.4528,NO
0.3011,NO
0.174,NO
0.5033,YES
1.0,YES
0.694,YES
1.0,YES
0.2784,NO
0.174,NO
0.5227,YES
0.3816,NO
1.0,YES
0.4608,NO
0.3335,NO
0.3569,NO
0.2074,NO
0.1729,NO
1.0,YES
0.174,NO
1.0,YES
0.1016,NO
0.6089,YES
0.3157,NO
0.5347,NO
0.4856,NO
0.4608,NO
0.582,YES
0.4382,NO
1.0,YES
0.3496,NO
0.2988,NO
0.5722,NO
0.4329,NO
0.3069,NO
0.427,NO
0.3056,NO
0.2988,NO
0.4218,NO
0.8204,YES
0.4964,NO
1.0,YES
0.4316,NO
0.3673,NO
0.2685,NO
0.2816,NO
0.3984,NO
0.318,NO
0.3529,NO
0.1744,NO
0.4378,NO
0.6851,YES
1.0,YES
1.0,YES
1.0,YES
0.4218,NO
1.0,YES
0.427,NO
0.3496,NO
0.1374,NO
0.5722,NO
0.5644,NO
0.31,NO
0.3855,NO
0.2811,NO
0.1187,NO
0.339,NO
0.9462,YES
0.4964,NO
1.0,YES
0.3104,NO
0.323,NO
0.0793,NO
0.1871,NO
0.3984,NO
