Similarity,Associated
0.4215,NO
0.3528,NO
0.3521,NO
0.3268,NO
0.3113,NO
0.4694,NO
0.6697,NO
0.3561,NO
0.6028,NO
2.518,YES
0.3566,NO
1.5884,YES
0.3825,NO
0.2847,NO
0.0875,NO
0.3672,NO
0.4073,NO
0.2453,NO
0.3036,NO
0.4075,NO
0.4683,NO
1.7471,YES
1.799,YES
2.5359,YES
1.7655,YES
0.2288,NO
0.7361,YES
0.5676,NO
1.2664,YES
1.3694,YES
0.6657,NO
0.2467,NO
0.3746,NO
0.3122,NO
2.2089,YES
1.4038,YES
0.3602,NO
0.472,NO
0.2416,NO
0.1878,NO
0.089,NO
0.3396,NO
0.0152,NO
1.4531,YES
0.4362,NO
1.2299,YES
0.4053,NO
1.426,YES
0.3069,NO
0.4072,NO
0.2728,NO
0.4146,NO
0.23,NO
0.3688,NO
0.1925,NO
0.5395,NO
0.246,NO
0.097,NO
0.7674,NO
0.4595,NO
0.3581,NO
0.8618,NO
0.1891,NO
0.1092,NO
0.8036,NO
2.1644,YES
0.4769,NO
1.1681,YES
0.4556,NO
0.2735,NO
0.2288,NO
0.11,NO
0.3881,NO
0.0544,NO
0.3956,NO
0.1094,NO
0.4487,NO
1.3844,YES
1.961,YES
2.2297,YES
1.656,YES
0.5492,NO
0.761,YES
0.9525,NO
1.6224,YES
2.1047,YES
0.7587,NO
0.2823,NO
0.2867,NO
0.5158,NO
2.3794,YES
0.9674,YES
0.3984,NO
0.4871,NO
0.2269,NO
0.3442,NO
0.4004,NO
0.6039,NO
0.2381,NO
1.2917,YES
0.4827,NO
1.4925,YES
0.3413,NO
2.1116,YES
0.4148,NO
0.4822,NO
0.2106,NO
0.543,NO
0.3922,NO
0.6574,NO
0.2365,NO
0.6439,NO
0.7514,NO
0.4199,NO
2.1237,YES
2.2901,YES
2.5455,YES
1.2311,YES
0.5743,NO
0.3276,NO
1.2654,YES
0.2919,NO
0.6847,YES
0.1877,NO
0.723,NO
0.4337,NO
0.4275,NO
0.3294,NO
2.812,YES
0.419,NO
2.3825,YES
0.4196,NO
1.4197,YES
0.4927,NO
0.7505,NO
0.4335,NO
0.2696,NO
1.0108,YES
0.6551,NO
2.1456,YES
0.2914,NO
0.1341,NO
0.8631,NO
0.3085,NO
0.1661,NO
0.9026,NO
0.3972,NO
0.1175,NO
1.0981,NO
2.7696,YES
0.4069,NO
2.2826,YES
0.5275,NO
0.2795,NO
0.1666,NO
0.2292,NO
0.545,NO
0.0674,NO
0.6813,NO
0.1145,NO
0.523,NO
2.4611,YES
2.1884,YES
2.8579,YES
3.1396,YES
0.6678,NO
0.7968,YES
0.9891,NO
0.5742,NO
0.3107,NO
1.496,YES
2.0108,YES
1.922,YES
0.59,YES
0.4296,NO
0.125,NO
0.7878,YES
0.5359,NO
0.385,YES
0.6278,NO
0.6337,NO
0.4528,NO
0.3331,NO
0.2107,NO
2.7184,YES
0.3454,NO
1.646,YES
0.2976,NO
1.7234,YES
0.7831,NO
0.6544,NO
