Similarity,Associated
0.8585,NO
0.2486,NO
0.7868,NO
1.5222,NO
0.7217,NO
0.8424,NO
0.7997,NO
0.4965,NO
1.0003,NO
2.0034,YES
0.7324,NO
1.0682,YES
0.7467,NO
0.9399,NO
0.4185,NO
0.7276,NO
1.1383,NO
0.7537,NO
0.9966,NO
0.8217,NO
1.0799,NO
1.1585,YES
2.2083,YES
2.0475,YES
0.9987,YES
1.1519,NO
1.968,YES
0.8455,NO
2.4672,YES
0.5817,YES
0.8352,NO
0.5759,NO
0.5655,NO
0.9589,NO
2.306,YES
2.7578,YES
0.6798,NO
0.3754,NO
0.6242,NO
0.3269,NO
0.7372,NO
1.1216,NO
0.5888,NO
2.4248,YES
0.9295,NO
3.0095,YES
0.6565,NO
2.5735,YES
0.5678,NO
0.426,NO
0.9732,NO
0.7096,NO
0.2479,NO
0.9284,NO
0.5772,NO
0.7444,NO
0.9419,NO
0.53,NO
1.367,NO
2.0717,NO
1.1645,NO
0.8878,NO
1.2697,NO
0.6686,NO
1.6091,NO
3.6858,YES
1.2474,NO
1.4734,YES
0.6943,NO
0.9978,NO
0.1447,NO
1.0318,NO
1.0331,NO
0.9733,NO
1.6157,NO
0.6186,NO
1.603,NO
2.5005,YES
4.029,YES
3.5601,YES
1.4066,YES
1.6414,NO
3.3395,YES
0.8008,NO
2.6048,YES
0.6774,YES
1.0269,NO
0.957,NO
1.0066,NO
1.407,NO
2.4542,YES
2.7812,YES
1.4589,NO
0.3811,NO
0.8393,NO
0.2595,NO
0.698,NO
1.0386,NO
0.3282,NO
2.4601,YES
1.6185,NO
3.0852,YES
0.9742,NO
2.7255,YES
1.345,NO
0.4571,NO
0.8311,NO
0.5458,NO
0.2647,NO
1.6574,NO
0.3202,NO
1.1349,NO
1.453,NO
0.4625,NO
1.7067,YES
3.4932,YES
2.8233,YES
2.4687,YES
1.5692,NO
0.7489,NO
2.8253,YES
1.0655,NO
1.6058,YES
0.7159,NO
0.8874,NO
1.2994,NO
0.4761,NO
1.1812,NO
4.2386,YES
1.2498,NO
4.3339,YES
1.1093,NO
4.7492,YES
1.026,NO
1.3864,NO
0.7665,NO
0.6593,NO
2.7244,YES
0.8289,NO
2.301,YES
1.1968,NO
0.352,NO
1.2296,NO
2.1182,NO
1.0073,NO
1.0395,NO
1.4413,NO
0.5411,NO
1.3035,NO
3.6422,YES
1.1382,NO
1.5881,YES
0.9658,NO
1.0645,NO
0.5149,NO
0.9135,NO
1.039,NO
0.7372,NO
1.3683,NO
0.6444,NO
1.5265,NO
2.4481,YES
3.8061,YES
3.647,YES
1.4923,YES
1.4453,NO
3.3961,YES
1.0337,NO
1.005,NO
0.2974,NO
1.1079,YES
3.2448,YES
2.8523,YES
1.5005,YES
1.2228,NO
0.3984,NO
2.0943,YES
1.0624,NO
1.0849,YES
0.4154,NO
1.0704,NO
1.3116,NO
0.5871,NO
0.6936,NO
3.5713,YES
0.6601,NO
3.4402,YES
0.6799,NO
4.0504,YES
0.6394,NO
1.0831,NO
0.5339,NO
0.4596,NO
2.0998,YES
0.644,NO
1.4561,YES
1.2418,NO
0.7428,NO
2.0953,NO
2.2085,NO
1.4091,NO
2.1592,NO
1.8108,NO
0.9172,NO
2.8385,NO
2.7765,YES
2.0096,NO
1.372,YES
1.5793,NO
1.7731,NO
1.0752,NO
1.4558,NO
1.6313,NO
1.3204,NO
1.8985,NO
1.1393,NO
1.9844,NO
2.1656,YES
3.339,YES
2.8778,YES
1.4418,YES
2.759,NO
2.8334,YES
2.1661,NO
0.9807,NO
0.5055,NO
1.5238,NO
1.9342,NO
0.8346,NO
0.8758,NO
1.0825,NO
0.6387,NO
1.6295,NO
3.3249,YES
1.3225,NO
1.4434,YES
0.6363,NO
0.9233,NO
0.3089,NO
0.9124,NO
0.9808,NO
0.9325,NO
1.6028,NO
0.6622,NO
1.5508,NO
2.425,YES
3.8545,YES
3.6436,YES
1.4095,YES
1.8736,NO
2.9429,YES
1.0345,NO
1.0292,NO
0.3623,NO
0.7962,NO
2.2562,NO
0.9354,NO
0.5463,NO
1.2764,NO
0.4834,NO
0.7867,NO
3.1078,YES
0.7385,NO
1.3796,YES
1.2733,NO
1.1271,NO
0.8922,NO
0.8368,NO
1.0705,NO
0.7653,NO
1.3774,NO
0.6075,NO
1.6101,NO
2.1505,YES
3.1691,YES
2.9981,YES
1.2394,YES
1.0721,NO
2.6588,YES
