Similarity,Associated
0.1687,NO
0.1548,NO
0.1153,NO
0.1926,NO
0.1142,NO
0.1153,NO
0.1548,NO
0.1548,NO
0.1153,NO
1.0,YES
0.102,NO
1.0,YES
0.0776,NO
0.0703,NO
0.0598,NO
0.1687,NO
0.1733,NO
0.1687,NO
0.1453,NO
0.1171,NO
0.1498,NO
1.0,YES
0.4613,YES
0.3023,YES
1.0,YES
0.1423,NO
1.0,YES
0.1423,NO
0.4428,YES
1.0,YES
0.1778,NO
0.1344,NO
0.0436,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1231,NO
0.1778,NO
0.1474,NO
0.1766,NO
0.0633,NO
0.1766,NO
0.3715,YES
0.1659,NO
1.0,YES
0.1659,NO
1.0,YES
0.1344,NO
0.1474,NO
0.0533,NO
0.1231,NO
0.1156,NO
0.1778,NO
0.1474,NO
0.1778,NO
0.1731,NO
0.0439,NO
0.1505,NO
0.2143,NO
0.2143,NO
0.1986,NO
0.1488,NO
0.061,NO
0.1525,NO
1.0,YES
0.1505,NO
1.0,YES
0.0565,NO
0.1693,NO
0.0598,NO
0.1731,NO
0.2143,NO
0.1731,NO
0.2143,NO
0.0858,NO
0.1616,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
0.4428,YES
1.0,YES
0.1692,NO
0.115,NO
0.063,NO
0.1692,NO
1.0,YES
1.0,YES
0.1692,NO
0.1387,NO
0.1692,NO
0.1387,NO
0.2094,NO
0.0738,NO
0.2094,NO
1.0,YES
0.0995,NO
1.0,YES
0.0336,NO
1.0,YES
0.0742,NO
0.1387,NO
0.106,NO
0.1387,NO
0.1355,NO
0.1692,NO
0.1355,NO
0.1692,NO
0.1267,NO
0.0247,NO
0.2372,YES
1.0,YES
1.0,YES
0.2373,YES
0.1366,NO
0.0303,NO
0.2372,YES
0.183,NO
0.2372,YES
0.0376,NO
0.0519,NO
0.057,NO
0.0906,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.0737,NO
1.0,YES
0.1516,NO
0.137,NO
0.1488,NO
0.0374,NO
0.3354,YES
0.2085,NO
0.3354,YES
0.1553,NO
0.1694,NO
0.1639,NO
0.2061,NO
0.0554,NO
0.1986,NO
0.1694,NO
0.1694,NO
0.1525,NO
1.0,YES
0.1639,NO
0.485,YES
0.0509,NO
0.1693,NO
0.029,NO
0.159,NO
0.206,NO
0.1694,NO
0.1701,NO
0.1694,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1639,NO
1.0,YES
0.1639,NO
0.1566,NO
0.1132,NO
0.1429,YES
1.0,YES
1.0,YES
0.2373,YES
0.1548,NO
0.1132,NO
0.1429,YES
0.183,NO
0.1972,YES
0.2293,NO
0.1928,NO
0.0679,NO
0.1928,NO
0.1132,NO
1.0,YES
0.1132,NO
1.0,YES
0.0846,NO
1.0,YES
0.2293,NO
0.137,NO
0.1488,NO
0.0562,NO
0.2886,YES
0.2293,NO
0.2886,YES
0.1686,NO
0.1755,NO
0.2688,NO
0.2061,NO
0.1142,NO
0.1986,NO
0.1755,NO
0.1755,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.151,NO
0.1693,NO
0.0598,NO
0.1755,NO
0.2395,NO
0.1755,NO
0.2395,NO
0.0858,NO
0.1201,NO
1.0,YES
1.0,YES
1.0,YES
0.2462,YES
0.2395,NO
1.0,YES
0.2395,NO
0.1553,NO
0.0776,NO
0.2133,NO
0.2061,NO
0.2338,NO
0.2188,NO
0.1488,NO
0.0776,NO
0.2133,NO
1.0,YES
0.1896,NO
0.3865,YES
0.0797,NO
0.1693,NO
0.0797,NO
0.159,NO
0.206,NO
0.1544,NO
0.2338,NO
0.0285,NO
0.2338,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1896,NO
1.0,YES
0.2188,NO
0.1686,NO
0.0288,NO
0.2688,NO
0.2061,NO
0.1013,NO
0.1986,NO
0.1488,NO
0.061,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.151,NO
0.1693,NO
0.0262,NO
0.159,NO
0.2664,NO
0.1544,NO
0.2664,NO
0.0473,NO
0.1608,NO
1.0,YES
1.0,YES
1.0,YES
0.4754,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1553,NO
0.1348,NO
0.1277,NO
0.2061,NO
0.1142,NO
0.1986,NO
0.1488,NO
0.1348,NO
0.1525,NO
0.4994,YES
0.1277,NO
1.0,YES
0.1871,NO
0.1693,NO
0.1871,NO
0.159,NO
0.2085,NO
0.1544,NO
0.2085,NO
0.1118,NO
0.1576,NO
1.0,YES
1.0,YES
1.0,YES
0.4994,YES
0.2085,NO
1.0,YES
0.2085,NO
0.17,NO
0.1628,NO
1.0,YES
0.1349,YES
0.2328,YES
1.0,YES
0.1924,NO
0.1628,NO
1.0,YES
0.2938,NO
0.3533,YES
0.2938,NO
0.2203,NO
0.2118,NO
0.2203,NO
0.1628,NO
0.279,YES
0.1628,NO
0.279,YES
0.153,NO
0.2328,YES
0.2938,NO
0.0889,NO
0.2938,NO
0.1202,NO
1.0,YES
0.2714,NO
1.0,YES
0.17,NO
0.0733,NO
1.0,YES
0.141,NO
0.1364,NO
1.0,YES
0.0733,NO
0.0733,NO
1.0,YES
0.1183,NO
0.3192,YES
0.0896,NO
0.2875,NO
0.2118,NO
0.2875,NO
0.0941,NO
0.141,NO
0.0733,NO
0.141,NO
0.0733,NO
0.1837,NO
0.0896,NO
0.0595,NO
0.0993,NO
0.1193,NO
0.3803,YES
